Sample,Family,Genus,Species,Count
20_80M_24N,Rhinidae,Rhynchobatus,spp,1
20_80M_28N,Rhinidae,Rhynchobatus,spp,1
20_80M_55F,Rhinidae,Rhynchobatus,spp,1
20_80M_59N,Rhinidae,Rhynchobatus,spp,1
20_80M_68F,Rhinidae,Rhynchobatus,spp,1
20_80M_86F,Rhinidae,Rhynchobatus,spp,1
20_80M_92N,Rhinidae,Rhynchobatus,spp,1
21_80M_79,Rhinidae,Rhynchobatus,spp,1
20_80M_132N,Scaridae,Scarus,ghobban,1
20_80M_133N,Scaridae,Scarus,ghobban,1
20_80M_14F,Scaridae,Scarus,ghobban,1
20_80M_18F,Scaridae,Scarus,ghobban,3
20_80M_29N,Scaridae,Scarus,ghobban,2
20_80M_2F,Scaridae,Scarus,ghobban,2
20_80M_33N,Scaridae,Scarus,ghobban,1
20_80M_34F,Scaridae,Scarus,ghobban,1
20_80M_35F,Scaridae,Scarus,ghobban,2
20_80M_36F,Scaridae,Scarus,ghobban,1
20_80M_37F,Scaridae,Scarus,ghobban,2
20_80M_65N,Scaridae,Scarus,ghobban,1
20_80M_6F,Scaridae,Scarus,ghobban,4
20_80M_9N,Scaridae,Scarus,ghobban,1
21_80M_256,Scaridae,Scarus,ghobban,1
20_80M_100F,Scombridae,Scomberomorus,spp,4
20_80M_100N,Scombridae,Scomberomorus,spp,3
20_80M_101F,Scombridae,Scomberomorus,spp,5
20_80M_101N,Scombridae,Scomberomorus,spp,5
20_80M_102F,Scombridae,Scomberomorus,spp,3
20_80M_102N,Scombridae,Scomberomorus,spp,5
20_80M_103F,Scombridae,Scomberomorus,spp,4
20_80M_103N,Scombridae,Scomberomorus,spp,6
20_80M_104F,Scombridae,Scomberomorus,spp,2
20_80M_104N,Scombridae,Cybiosarda,elegans,3
20_80M_104N,Scombridae,Scomberomorus,spp,3
20_80M_105N,Scombridae,Scomberomorus,spp,2
20_80M_106N,Scombridae,Scomberomorus,spp,2
20_80M_107N,Scombridae,Scomberomorus,spp,1
20_80M_10F,Scombridae,Scomberomorus,spp,5
20_80M_10N,Scombridae,Scomberomorus,spp,15
20_80M_110N,Scombridae,Scomberomorus,spp,1
20_80M_111N,Scombridae,Scomberomorus,spp,4
20_80M_112N,Scombridae,Scomberomorus,spp,1
20_80M_113N,Scombridae,Scomberomorus,spp,2
20_80M_114N,Scombridae,Cybiosarda,elegans,1
20_80M_114N,Scombridae,Scomberomorus,spp,6
20_80M_115N,Scombridae,Cybiosarda,elegans,1
20_80M_115N,Scombridae,Scomberomorus,spp,2
20_80M_115N,Scombridae,Thunnus,tonggol,1
20_80M_116N,Scombridae,Scomberomorus,spp,1
20_80M_117N,Scombridae,Scomberomorus,spp,1
20_80M_118N,Scombridae,Scomberomorus,spp,2
20_80M_119N,Scombridae,Scomberomorus,spp,10
20_80M_11F,Scombridae,Scomberomorus,spp,3
20_80M_11N,Scombridae,Cybiosarda,elegans,1
20_80M_11N,Scombridae,Scomberomorus,spp,8
20_80M_120N,Scombridae,Scomberomorus,spp,2
20_80M_121N,Scombridae,Scomberomorus,spp,1
20_80M_122N,Scombridae,Scomberomorus,spp,1
20_80M_123N,Scombridae,Scomberomorus,spp,3
20_80M_124N,Scombridae,Scomberomorus,spp,1
20_80M_125N,Scombridae,Scomberomorus,spp,2
20_80M_126N,Scombridae,Scomberomorus,spp,2
20_80M_127N,Scombridae,Scomberomorus,spp,2
20_80M_128N,Scombridae,Scomberomorus,spp,3
20_80M_129N,Scombridae,Scomberomorus,spp,1
20_80M_12F,Scombridae,Scomberomorus,spp,1
20_80M_130N,Scombridae,Scomberomorus,spp,1
20_80M_131N,Scombridae,Scomberomorus,spp,1
20_80M_133N,Scombridae,Scomberomorus,spp,1
20_80M_13F,Scombridae,Scomberomorus,spp,2
20_80M_13N,Scombridae,Cybiosarda,elegans,2
20_80M_13N,Scombridae,Scomberomorus,spp,2
20_80M_14F,Scombridae,Cybiosarda,elegans,1
20_80M_14F,Scombridae,Scomberomorus,spp,3
20_80M_14N,Scombridae,Scomberomorus,spp,3
20_80M_15F,Scombridae,Scomberomorus,spp,3
20_80M_15N,Scombridae,Scomberomorus,spp,2
20_80M_16F,Scombridae,Scomberomorus,spp,3
20_80M_16N,Scombridae,Cybiosarda,elegans,1
20_80M_16N,Scombridae,Scomberomorus,spp,4
20_80M_17F,Scombridae,Scomberomorus,spp,2
20_80M_17N,Scombridae,Cybiosarda,elegans,9
20_80M_17N,Scombridae,Scomberomorus,spp,3
20_80M_18F,Scombridae,Scomberomorus,spp,2
20_80M_18N,Scombridae,Scomberomorus,spp,2
20_80M_19F,Scombridae,Scomberomorus,spp,2
20_80M_19N,Scombridae,Scomberomorus,spp,2
20_80M_1F,Scombridae,Scomberomorus,spp,3
20_80M_1N,Scombridae,Scomberomorus,spp,2
20_80M_20F,Scombridae,Scomberomorus,spp,2
20_80M_20N,Scombridae,Scomberomorus,spp,5
20_80M_21F,Scombridae,Scomberomorus,spp,5
20_80M_21N,Scombridae,Scomberomorus,spp,5
20_80M_22F,Scombridae,Scomberomorus,spp,1
20_80M_22N,Scombridae,Cybiosarda,elegans,1
20_80M_22N,Scombridae,Scomberomorus,spp,10
20_80M_22N,Scombridae,Thunnus,tonggol,1
20_80M_23F,Scombridae,Scomberomorus,spp,1
20_80M_23N,Scombridae,Cybiosarda,elegans,3
20_80M_23N,Scombridae,Scomberomorus,spp,3
20_80M_24F,Scombridae,Scomberomorus,spp,5
20_80M_24N,Scombridae,Scomberomorus,spp,7
20_80M_25F,Scombridae,Scomberomorus,spp,5
20_80M_25N,Scombridae,Scomberomorus,spp,3
20_80M_26F,Scombridae,Scomberomorus,spp,2
20_80M_26N,Scombridae,Scomberomorus,spp,8
20_80M_27F,Scombridae,Scomberomorus,spp,2
20_80M_27N,Scombridae,Scomberomorus,spp,5
20_80M_28F,Scombridae,Scomberomorus,spp,1
20_80M_28N,Scombridae,Scomberomorus,spp,6
20_80M_29F,Scombridae,Scomberomorus,spp,2
20_80M_29N,Scombridae,Scomberomorus,spp,5
20_80M_2F,Scombridae,Scomberomorus,spp,1
20_80M_2N,Scombridae,Scomberomorus,spp,4
20_80M_30F,Scombridae,Scomberomorus,spp,1
20_80M_30N,Scombridae,Scomberomorus,spp,2
20_80M_31F,Scombridae,Scomberomorus,spp,4
20_80M_31N,Scombridae,Scomberomorus,spp,1
20_80M_32F,Scombridae,Scomberomorus,spp,3
20_80M_32N,Scombridae,Scomberomorus,spp,1
20_80M_33F,Scombridae,Scomberomorus,spp,2
20_80M_33N,Scombridae,Scomberomorus,spp,1
20_80M_34F,Scombridae,Scomberomorus,spp,1
20_80M_34N,Scombridae,Scomberomorus,spp,2
20_80M_35F,Scombridae,Scomberomorus,spp,2
20_80M_35N,Scombridae,Scomberomorus,spp,1
20_80M_36F,Scombridae,Scomberomorus,spp,1
20_80M_36N,Scombridae,Scomberomorus,spp,2
20_80M_37F,Scombridae,Scomberomorus,spp,2
20_80M_37N,Scombridae,Scomberomorus,spp,1
20_80M_38F,Scombridae,Scomberomorus,spp,3
20_80M_38N,Scombridae,Scomberomorus,spp,1
20_80M_39F,Scombridae,Scomberomorus,spp,2
20_80M_39N,Scombridae,Scomberomorus,spp,1
20_80M_3F,Scombridae,Scomberomorus,spp,2
20_80M_3N,Scombridae,Scomberomorus,spp,5
20_80M_40F,Scombridae,Scomberomorus,spp,1
20_80M_40N,Scombridae,Scomberomorus,spp,2
20_80M_41F,Scombridae,Scomberomorus,spp,1
20_80M_41N,Scombridae,Cybiosarda,elegans,2
20_80M_41N,Scombridae,Scomberomorus,spp,2
20_80M_42F,Scombridae,Scomberomorus,spp,3
20_80M_42N,Scombridae,Scomberomorus,spp,3
20_80M_43F,Scombridae,Scomberomorus,spp,2
20_80M_43N,Scombridae,Scomberomorus,spp,3
20_80M_44F,Scombridae,Scomberomorus,spp,3
20_80M_44N,Scombridae,Scomberomorus,spp,2
20_80M_45F,Scombridae,Scomberomorus,spp,5
20_80M_45N,Scombridae,Scomberomorus,spp,5
20_80M_46F,Scombridae,Scomberomorus,spp,4
20_80M_46N,Scombridae,Scomberomorus,spp,3
20_80M_47F,Scombridae,Scomberomorus,spp,3
20_80M_47N,Scombridae,Scomberomorus,spp,6
20_80M_48F,Scombridae,Scomberomorus,spp,4
20_80M_48N,Scombridae,Scomberomorus,spp,5
20_80M_49F,Scombridae,Scomberomorus,spp,3
20_80M_49N,Scombridae,Scomberomorus,spp,4
20_80M_4F,Scombridae,Scomberomorus,spp,3
20_80M_4N,Scombridae,Scomberomorus,spp,4
20_80M_50F,Scombridae,Scomberomorus,spp,7
20_80M_50N,Scombridae,Scomberomorus,spp,1
20_80M_51F,Scombridae,Scomberomorus,spp,4
20_80M_52F,Scombridae,Cybiosarda,elegans,1
20_80M_52F,Scombridae,Scomberomorus,spp,4
20_80M_52N,Scombridae,Scomberomorus,spp,2
20_80M_53F,Scombridae,Scomberomorus,spp,3
20_80M_53N,Scombridae,Scomberomorus,spp,3
20_80M_54F,Scombridae,Scomberomorus,spp,3
20_80M_54N,Scombridae,Cybiosarda,elegans,1
20_80M_54N,Scombridae,Scomberomorus,spp,4
20_80M_55F,Scombridae,Scomberomorus,spp,3
20_80M_55N,Scombridae,Scomberomorus,spp,4
20_80M_56F,Scombridae,Scomberomorus,spp,3
20_80M_56N,Scombridae,Scomberomorus,spp,4
20_80M_57F,Scombridae,Scomberomorus,spp,2
20_80M_57N,Scombridae,Scomberomorus,spp,2
20_80M_58F,Scombridae,Scomberomorus,spp,4
20_80M_58N,Scombridae,Cybiosarda,elegans,1
20_80M_58N,Scombridae,Scomberomorus,spp,4
20_80M_59F,Scombridae,Scomberomorus,spp,2
20_80M_59N,Scombridae,Scomberomorus,spp,7
20_80M_5F,Scombridae,Scomberomorus,spp,2
20_80M_5N,Scombridae,Cybiosarda,elegans,1
20_80M_5N,Scombridae,Scomberomorus,spp,4
20_80M_60F,Scombridae,Cybiosarda,elegans,1
20_80M_60F,Scombridae,Scomberomorus,spp,4
20_80M_60N,Scombridae,Cybiosarda,elegans,2
20_80M_60N,Scombridae,Scomberomorus,spp,4
20_80M_61F,Scombridae,Scomberomorus,spp,2
20_80M_61N,Scombridae,Scomberomorus,spp,3
20_80M_62F,Scombridae,Scomberomorus,spp,1
20_80M_62N,Scombridae,Scomberomorus,spp,3
20_80M_63F,Scombridae,Scomberomorus,spp,3
20_80M_63N,Scombridae,Scomberomorus,spp,5
20_80M_64F,Scombridae,Scomberomorus,spp,3
20_80M_64N,Scombridae,Scomberomorus,spp,3
20_80M_65F,Scombridae,Scomberomorus,spp,9
20_80M_65N,Scombridae,Scomberomorus,spp,2
20_80M_66F,Scombridae,Scomberomorus,spp,2
20_80M_66N,Scombridae,Scomberomorus,spp,4
20_80M_67F,Scombridae,Scomberomorus,spp,2
20_80M_67N,Scombridae,Scomberomorus,spp,2
20_80M_68F,Scombridae,Cybiosarda,elegans,6
20_80M_68F,Scombridae,Scomberomorus,spp,2
20_80M_68N,Scombridae,Scomberomorus,spp,3
20_80M_69F,Scombridae,Cybiosarda,elegans,1
20_80M_69F,Scombridae,Scomberomorus,spp,5
20_80M_69N,Scombridae,Scomberomorus,spp,2
20_80M_6F,Scombridae,Scomberomorus,spp,3
20_80M_70F,Scombridae,Scomberomorus,spp,4
20_80M_71F,Scombridae,Scomberomorus,spp,4
20_80M_72F,Scombridae,Scomberomorus,spp,4
20_80M_72N,Scombridae,Scomberomorus,spp,2
20_80M_73F,Scombridae,Scomberomorus,spp,6
20_80M_74F,Scombridae,Scomberomorus,spp,4
20_80M_75F,Scombridae,Scomberomorus,spp,4
20_80M_76F,Scombridae,Scomberomorus,spp,1
20_80M_77F,Scombridae,Scomberomorus,spp,4
20_80M_78F,Scombridae,Scomberomorus,spp,2
20_80M_79F,Scombridae,Scomberomorus,spp,3
20_80M_7F,Scombridae,Scomberomorus,spp,2
20_80M_7N,Scombridae,Scomberomorus,spp,4
20_80M_80F,Scombridae,Scomberomorus,spp,3
20_80M_81F,Scombridae,Scomberomorus,spp,2
20_80M_82F,Scombridae,Scomberomorus,spp,3
20_80M_82N,Scombridae,Scomberomorus,spp,1
20_80M_83F,Scombridae,Scomberomorus,spp,1
20_80M_83N,Scombridae,Scomberomorus,spp,1
20_80M_84F,Scombridae,Scomberomorus,spp,1
20_80M_84N,Scombridae,Scomberomorus,spp,2
20_80M_85F,Scombridae,Scomberomorus,spp,1
20_80M_85N,Scombridae,Scomberomorus,spp,3
20_80M_86F,Scombridae,Scomberomorus,spp,2
20_80M_86N,Scombridae,Scomberomorus,spp,2
20_80M_87F,Scombridae,Scomberomorus,spp,2
20_80M_87N,Scombridae,Scomberomorus,spp,2
20_80M_88F,Scombridae,Scomberomorus,spp,2
20_80M_88N,Scombridae,Scomberomorus,spp,8
20_80M_89F,Scombridae,Scomberomorus,spp,2
20_80M_89N,Scombridae,Cybiosarda,elegans,1
20_80M_89N,Scombridae,Scomberomorus,spp,4
20_80M_8F,Scombridae,Cybiosarda,elegans,1
20_80M_8F,Scombridae,Scomberomorus,spp,4
20_80M_90F,Scombridae,Scomberomorus,spp,1
20_80M_90N,Scombridae,Scomberomorus,spp,15
20_80M_91N,Scombridae,Scomberomorus,spp,3
20_80M_92F,Scombridae,Scomberomorus,spp,5
20_80M_92F,Scombridae,Thunnus,spp,1
20_80M_92N,Scombridae,Scomberomorus,spp,4
20_80M_93F,Scombridae,Scomberomorus,spp,3
20_80M_93N,Scombridae,Scomberomorus,spp,3
20_80M_94F,Scombridae,Scomberomorus,spp,4
20_80M_94N,Scombridae,Scomberomorus,spp,1
20_80M_95F,Scombridae,Scomberomorus,spp,3
20_80M_96F,Scombridae,Scomberomorus,spp,5
20_80M_96N,Scombridae,Scomberomorus,spp,3
20_80M_97F,Scombridae,Scomberomorus,spp,3
20_80M_97N,Scombridae,Scomberomorus,spp,2
20_80M_98F,Scombridae,Scomberomorus,spp,4
20_80M_98N,Scombridae,Scomberomorus,spp,4
20_80M_99F,Scombridae,Scomberomorus,spp,3
20_80M_99N,Scombridae,Scomberomorus,spp,1
20_80M_9F,Scombridae,Scomberomorus,spp,2
20_80M_9N,Scombridae,Scomberomorus,spp,4
21_80M_01,Scombridae,Scomberomorus,spp,3
21_80M_102,Scombridae,Cybiosarda,elegans,9
21_80M_102,Scombridae,Scomberomorus,spp,4
21_80M_105,Scombridae,Scomberomorus,spp,1
21_80M_107,Scombridae,Scomberomorus,spp,1
21_80M_108,Scombridae,Scomberomorus,spp,1
21_80M_11,Scombridae,Scomberomorus,spp,5
21_80M_117,Scombridae,Scomberomorus,spp,3
21_80M_118,Scombridae,Scomberomorus,spp,1
21_80M_12,Scombridae,Scomberomorus,spp,2
21_80M_123,Scombridae,Scomberomorus,spp,3
21_80M_124,Scombridae,Scomberomorus,spp,2
21_80M_127,Scombridae,Scomberomorus,spp,4
21_80M_129,Scombridae,Scomberomorus,spp,1
21_80M_135,Scombridae,Scomberomorus,spp,4
21_80M_137,Scombridae,Scomberomorus,spp,3
21_80M_139,Scombridae,Scomberomorus,spp,3
21_80M_140,Scombridae,Scomberomorus,spp,1
21_80M_143,Scombridae,Scomberomorus,spp,1
21_80M_15,Scombridae,Scomberomorus,spp,5
21_80M_151,Scombridae,Scomberomorus,spp,7
21_80M_152,Scombridae,Scomberomorus,spp,3
21_80M_153,Scombridae,Scomberomorus,spp,2
21_80M_155,Scombridae,Scomberomorus,spp,6
21_80M_159,Scombridae,Scomberomorus,spp,1
21_80M_162,Scombridae,Scomberomorus,spp,5
21_80M_17,Scombridae,Scomberomorus,spp,1
21_80M_172,Scombridae,Scomberomorus,spp,4
21_80M_175,Scombridae,Scomberomorus,spp,4
21_80M_191,Scombridae,Scomberomorus,spp,4
21_80M_192,Scombridae,Scomberomorus,spp,1
21_80M_193,Scombridae,Scomberomorus,spp,1
21_80M_199,Scombridae,Scomberomorus,spp,12
21_80M_204,Scombridae,Scomberomorus,spp,2
21_80M_207,Scombridae,Scomberomorus,spp,2
21_80M_215,Scombridae,Scomberomorus,spp,1
21_80M_220,Scombridae,Scomberomorus,spp,8
21_80M_223,Scombridae,Scomberomorus,spp,1
21_80M_226,Scombridae,Scomberomorus,spp,3
21_80M_236,Scombridae,Scomberomorus,spp,2
21_80M_24,Scombridae,Scomberomorus,spp,3
21_80M_245,Scombridae,Scomberomorus,spp,1
21_80M_247,Scombridae,Scomberomorus,spp,5
21_80M_248,Scombridae,Scomberomorus,spp,3
21_80M_25,Scombridae,Scomberomorus,spp,1
21_80M_251,Scombridae,Scomberomorus,spp,4
21_80M_252,Scombridae,Scomberomorus,spp,3
21_80M_253,Scombridae,Cybiosarda,elegans,1
21_80M_253,Scombridae,Scomberomorus,spp,7
21_80M_255,Scombridae,Scomberomorus,spp,4
21_80M_256,Scombridae,Scomberomorus,spp,1
21_80M_263,Scombridae,Scomberomorus,spp,4
21_80M_267,Scombridae,Scomberomorus,spp,4
21_80M_28,Scombridae,Scomberomorus,spp,5
21_80M_280,Scombridae,Scomberomorus,spp,5
21_80M_283,Scombridae,Scomberomorus,spp,11
21_80M_287,Scombridae,Scomberomorus,spp,2
21_80M_300,Scombridae,Scomberomorus,spp,1
21_80M_32,Scombridae,Scomberomorus,spp,2
21_80M_33,Scombridae,Scomberomorus,spp,1
21_80M_44,Scombridae,Scomberomorus,spp,3
21_80M_47,Scombridae,Scomberomorus,spp,3
21_80M_59,Scombridae,Scomberomorus,spp,3
21_80M_60,Scombridae,Scomberomorus,spp,1
21_80M_63,Scombridae,Scomberomorus,spp,3
21_80M_64,Scombridae,Scomberomorus,spp,1
21_80M_65,Scombridae,Scomberomorus,spp,1
21_80M_7,Scombridae,Scomberomorus,spp,4
21_80M_71,Scombridae,Scomberomorus,spp,5
21_80M_73,Scombridae,Scomberomorus,spp,1
21_80M_74,Scombridae,Scomberomorus,spp,1
21_80M_75,Scombridae,Scomberomorus,spp,2
21_80M_76,Scombridae,Scomberomorus,spp,3
21_80M_81,Scombridae,Scomberomorus,spp,2
21_80M_88,Scombridae,Scomberomorus,spp,2
21_80M_92,Scombridae,Scomberomorus,spp,1
21_80M_95,Scombridae,Scomberomorus,spp,4
20_80M_100N,Serranidae,Epinephelus,bilobatus,1
20_80M_100N,Serranidae,Epinephelus,bleekeri,1
20_80M_101F,Serranidae,Epinephelus,bilobatus,2
20_80M_101N,Serranidae,Epinephelus,bilobatus,4
20_80M_101N,Serranidae,Epinephelus,multinotatus,2
20_80M_101N,Serranidae,Epinephelus,quoyanus,1
20_80M_102F,Serranidae,Epinephelus,bilobatus,3
20_80M_103F,Serranidae,Epinephelus,bilobatus,3
20_80M_103F,Serranidae,Epinephelus,quoyanus,1
20_80M_104N,Serranidae,Epinephelus,bilobatus,2
20_80M_105N,Serranidae,Epinephelus,bilobatus,5
20_80M_105N,Serranidae,Epinephelus,bleekeri,1
20_80M_106N,Serranidae,Epinephelus,bilobatus,8
20_80M_106N,Serranidae,Epinephelus,quoyanus,1
20_80M_10F,Serranidae,Epinephelus,bilobatus,1
20_80M_10N,Serranidae,Epinephelus,bilobatus,4
20_80M_10N,Serranidae,Epinephelus,quoyanus,1
20_80M_110N,Serranidae,Epinephelus,bilobatus,5
20_80M_111N,Serranidae,Cephalopholis,boenak,1
20_80M_111N,Serranidae,Epinephelus,bilobatus,5
20_80M_112N,Serranidae,Epinephelus,bilobatus,14
20_80M_112N,Serranidae,Epinephelus,quoyanus,2
20_80M_112N,Serranidae,Plectropomus,spp,1
20_80M_113N,Serranidae,Epinephelus,multinotatus,1
20_80M_114N,Serranidae,Epinephelus,bilobatus,11
20_80M_114N,Serranidae,Epinephelus,quoyanus,1
20_80M_115N,Serranidae,Epinephelus,bilobatus,2
20_80M_115N,Serranidae,Epinephelus,coioides,1
20_80M_116N,Serranidae,Epinephelus,bilobatus,7
20_80M_116N,Serranidae,Epinephelus,quoyanus,2
20_80M_118N,Serranidae,Epinephelus,bilobatus,15
20_80M_118N,Serranidae,Plectropomus,spp,1
20_80M_119N,Serranidae,Epinephelus,bilobatus,8
20_80M_11F,Serranidae,Cephalopholis,boenak,1
20_80M_11F,Serranidae,Epinephelus,bilobatus,1
20_80M_120N,Serranidae,Epinephelus,bilobatus,2
20_80M_121N,Serranidae,Epinephelus,bilobatus,12
20_80M_121N,Serranidae,Epinephelus,coioides,1
20_80M_121N,Serranidae,Epinephelus,multinotatus,2
20_80M_121N,Serranidae,Plectropomus,spp,3
20_80M_122N,Serranidae,Epinephelus,bilobatus,2
20_80M_123N,Serranidae,Epinephelus,bilobatus,7
20_80M_123N,Serranidae,Epinephelus,multinotatus,1
20_80M_123N,Serranidae,Epinephelus,quoyanus,1
20_80M_123N,Serranidae,Plectropomus,spp,1
20_80M_124N,Serranidae,Epinephelus,bilobatus,1
20_80M_125N,Serranidae,Epinephelus,bilobatus,6
20_80M_125N,Serranidae,Epinephelus,quoyanus,1
20_80M_127N,Serranidae,Epinephelus,bilobatus,2
20_80M_128N,Serranidae,Cephalopholis,boenak,1
20_80M_128N,Serranidae,Epinephelus,bilobatus,1
20_80M_128N,Serranidae,Epinephelus,quoyanus,1
20_80M_128N,Serranidae,Plectropomus,spp,1
20_80M_129N,Serranidae,Epinephelus,bilobatus,2
20_80M_12F,Serranidae,Epinephelus,bilobatus,2
20_80M_130N,Serranidae,Epinephelus,bilobatus,1
20_80M_130N,Serranidae,Plectropomus,spp,1
20_80M_132N,Serranidae,Chromileptes,altivelis,1
20_80M_132N,Serranidae,Epinephelus,bilobatus,1
20_80M_132N,Serranidae,Epinephelus,fasciatus,1
20_80M_132N,Serranidae,Epinephelus,multinotatus,1
20_80M_132N,Serranidae,Epinephelus,quoyanus,1
20_80M_132N,Serranidae,Plectropomus,spp,2
20_80M_133N,Serranidae,Epinephelus,bilobatus,2
20_80M_133N,Serranidae,Epinephelus,coioides,1
20_80M_133N,Serranidae,Epinephelus,multinotatus,1
20_80M_133N,Serranidae,Plectropomus,spp,1
20_80M_13F,Serranidae,Epinephelus,bilobatus,3
20_80M_13N,Serranidae,Epinephelus,bilobatus,1
20_80M_13N,Serranidae,Epinephelus,quoyanus,1
20_80M_14F,Serranidae,Epinephelus,bilobatus,7
20_80M_14F,Serranidae,Epinephelus,quoyanus,3
20_80M_14F,Serranidae,Plectropomus,spp,1
20_80M_14N,Serranidae,Cephalopholis,argus,1
20_80M_14N,Serranidae,Epinephelus,bilobatus,5
20_80M_14N,Serranidae,Epinephelus,quoyanus,1
20_80M_15F,Serranidae,Epinephelus,bilobatus,2
20_80M_15F,Serranidae,Epinephelus,quoyanus,2
20_80M_16F,Serranidae,Epinephelus,bilobatus,2
20_80M_16F,Serranidae,Epinephelus,quoyanus,1
20_80M_17F,Serranidae,Epinephelus,bilobatus,4
20_80M_17F,Serranidae,Epinephelus,bleekeri,2
20_80M_17F,Serranidae,Epinephelus,coioides,1
20_80M_17F,Serranidae,Epinephelus,quoyanus,2
20_80M_17F,Serranidae,Plectropomus,spp,1
20_80M_18F,Serranidae,Epinephelus,bilobatus,4
20_80M_18F,Serranidae,Epinephelus,coioides,1
20_80M_18F,Serranidae,Epinephelus,quoyanus,3
20_80M_18F,Serranidae,Plectropomus,spp,4
20_80M_19F,Serranidae,Epinephelus,bilobatus,2
20_80M_1F,Serranidae,Epinephelus,bilobatus,1
20_80M_20F,Serranidae,Epinephelus,bilobatus,2
20_80M_20F,Serranidae,Epinephelus,quoyanus,1
20_80M_20N,Serranidae,Epinephelus,bilobatus,1
20_80M_20N,Serranidae,Epinephelus,sexfasciatus,1
20_80M_21F,Serranidae,Epinephelus,bilobatus,4
20_80M_22F,Serranidae,Epinephelus,bilobatus,9
20_80M_22F,Serranidae,Epinephelus,quoyanus,2
20_80M_22F,Serranidae,Plectropomus,spp,1
20_80M_23F,Serranidae,Cephalopholis,boenak,1
20_80M_23F,Serranidae,Epinephelus,bilobatus,3
20_80M_23F,Serranidae,Plectropomus,spp,1
20_80M_23N,Serranidae,Epinephelus,sexfasciatus,1
20_80M_24F,Serranidae,Epinephelus,bilobatus,2
20_80M_24N,Serranidae,Epinephelus,bilobatus,3
20_80M_25F,Serranidae,Epinephelus,bilobatus,2
20_80M_25F,Serranidae,Epinephelus,quoyanus,1
20_80M_25N,Serranidae,Epinephelus,sexfasciatus,2
20_80M_26F,Serranidae,Epinephelus,bilobatus,3
20_80M_26F,Serranidae,Plectropomus,spp,2
20_80M_26N,Serranidae,Epinephelus,bilobatus,3
20_80M_26N,Serranidae,Epinephelus,bleekeri,1
20_80M_26N,Serranidae,Epinephelus,multinotatus,3
20_80M_26N,Serranidae,Plectropomus,spp,1
20_80M_27F,Serranidae,Epinephelus,bilobatus,6
20_80M_27F,Serranidae,Epinephelus,quoyanus,1
20_80M_27F,Serranidae,Plectropomus,spp,1
20_80M_27N,Serranidae,Epinephelus,bilobatus,3
20_80M_28F,Serranidae,Cephalopholis,boenak,1
20_80M_28N,Serranidae,Cephalopholis,boenak,3
20_80M_28N,Serranidae,Epinephelus,bilobatus,4
20_80M_29F,Serranidae,Epinephelus,bilobatus,1
20_80M_29N,Serranidae,Cephalopholis,boenak,3
20_80M_29N,Serranidae,Epinephelus,bilobatus,4
20_80M_29N,Serranidae,Epinephelus,multinotatus,2
20_80M_2F,Serranidae,Epinephelus,bilobatus,8
20_80M_2F,Serranidae,Epinephelus,fasciatus,1
20_80M_2F,Serranidae,Epinephelus,quoyanus,4
20_80M_2F,Serranidae,Plectropomus,spp,1
20_80M_30F,Serranidae,Plectropomus,spp,1
20_80M_31F,Serranidae,Epinephelus,bilobatus,6
20_80M_32F,Serranidae,Epinephelus,bilobatus,3
20_80M_33F,Serranidae,Epinephelus,bilobatus,7
20_80M_33N,Serranidae,Epinephelus,bilobatus,6
20_80M_33N,Serranidae,Epinephelus,bleekeri,1
20_80M_33N,Serranidae,Epinephelus,coioides,2
20_80M_33N,Serranidae,Plectropomus,spp,1
20_80M_34F,Serranidae,Epinephelus,bilobatus,7
20_80M_34F,Serranidae,Epinephelus,coioides,1
20_80M_34F,Serranidae,Epinephelus,fasciatus,1
20_80M_34F,Serranidae,Plectropomus,spp,3
20_80M_35F,Serranidae,Epinephelus,bilobatus,15
20_80M_35F,Serranidae,Epinephelus,bleekeri,1
20_80M_35F,Serranidae,Plectropomus,spp,3
20_80M_35N,Serranidae,Epinephelus,bilobatus,3
20_80M_35N,Serranidae,Epinephelus,bleekeri,1
20_80M_35N,Serranidae,Epinephelus,quoyanus,1
20_80M_36F,Serranidae,Epinephelus,bilobatus,4
20_80M_36F,Serranidae,Epinephelus,multinotatus,2
20_80M_36F,Serranidae,Plectropomus,spp,2
20_80M_36N,Serranidae,Epinephelus,bilobatus,1
20_80M_36N,Serranidae,Epinephelus,multinotatus,1
20_80M_36N,Serranidae,Epinephelus,quoyanus,1
20_80M_37F,Serranidae,Epinephelus,bilobatus,3
20_80M_37F,Serranidae,Epinephelus,coioides,1
20_80M_37F,Serranidae,Epinephelus,multinotatus,3
20_80M_37F,Serranidae,Plectropomus,spp,1
20_80M_37N,Serranidae,Epinephelus,bilobatus,2
20_80M_37N,Serranidae,Epinephelus,bleekeri,3
20_80M_37N,Serranidae,Epinephelus,coioides,2
20_80M_37N,Serranidae,Epinephelus,quoyanus,1
20_80M_37N,Serranidae,Plectropomus,spp,1
20_80M_38N,Serranidae,Epinephelus,bilobatus,2
20_80M_38N,Serranidae,Epinephelus,quoyanus,1
20_80M_39F,Serranidae,Epinephelus,bilobatus,9
20_80M_39F,Serranidae,Plectropomus,spp,1
20_80M_39N,Serranidae,Epinephelus,bilobatus,3
20_80M_3F,Serranidae,Epinephelus,bilobatus,2
20_80M_3N,Serranidae,Epinephelus,bilobatus,1
20_80M_40F,Serranidae,Cephalopholis,boenak,1
