Dot Point Measurements																									
																									
"Generated: Tuesday, December 05, 2017 15:33:46"																									
																									
Filename	Frame	Time (HMS)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	CATAMI_L1	CATAMI_L2	CATAMI_L3	CATAMI_L4	CATAMI_L5	CATAMI_L6	Description [Code]	CATAMI Sp Code	Radius %
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	675	576	12/01/2017	Butlers Point Autumn											Unknown			Open	Unknown				46.9
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	944	576	12/01/2017	Butlers Point Autumn											Unknown			Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.3
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	136	960	12/01/2017	Butlers Point Autumn											Open Water			Open					46.6
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	405	960	12/01/2017	Butlers Point Autumn											Open Water			Open					15.5
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	675	960	12/01/2017	Butlers Point Autumn											Unknown			Open	Unknown				15.5
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	944	960	12/01/2017	Butlers Point Autumn											Unknown			Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.6
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	136	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	405	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					46.9
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	675	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					46.9
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	944	1344	12/01/2017	Butlers Point Autumn											Unknown			Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.3
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	136	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	405	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	675	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_45_25032015_407.avi	11225	31:00.6	944	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	136	193	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	3. Good relief structure with some overhangs. >45 substrate slope	90300910			100
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	405	193	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			89.8
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	675	193	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			89.8
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	944	193	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			100
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	136	576	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"	90300910			64.3
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	405	576	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Brown	Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"	80300908			46.9
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	675	576	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300902			46.9
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	944	576	12/01/2017	Butlers Point Autumn											Macroalgae	Encrusting	Red	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	80300929			64.3
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	136	960	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300902			46.6
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	405	960	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	3. Good relief structure with some overhangs. >45 substrate slope	80300902			15.5
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	675	960	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	3. Good relief structure with some overhangs. >45 substrate slope	90300910			15.5
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	944	960	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	90300910			46.6
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	136	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	3. Good relief structure with some overhangs. >45 substrate slope	80300902			64.3
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	405	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300902			46.9
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	675	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			46.9
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	944	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			64.3
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	136	1727	12/01/2017	Butlers Point Autumn											Unknown			Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				100
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	405	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300902			89.8
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	675	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	90300910			89.8
DeepReef_Butlers_46_10032015_284.avi	9158	49:34.6	944	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Erect fine branching	Red	Open	3. Good relief structure with some overhangs. >45 substrate slope	90300910			100
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	136	193	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	405	193	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	675	193	12/01/2017	Butlers Point Autumn											Unknown			Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	944	193	12/01/2017	Butlers Point Autumn											Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	136	576	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	405	576	12/01/2017	Butlers Point Autumn											Open Water			Open					46.9
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	675	576	12/01/2017	Butlers Point Autumn											Unknown			Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	944	576	12/01/2017	Butlers Point Autumn											Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	136	960	12/01/2017	Butlers Point Autumn											Open Water			Open					46.6
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	405	960	12/01/2017	Butlers Point Autumn											Open Water			Open					15.5
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	675	960	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300902			15.5
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	944	960	12/01/2017	Butlers Point Autumn											Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.6
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	136	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					64.3
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	405	1344	12/01/2017	Butlers Point Autumn											Open Water			Open					46.9
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	675	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300902			46.9
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	944	1344	12/01/2017	Butlers Point Autumn											Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	136	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	405	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	675	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	80300902			89.8
DeepReef_Butlers_47_26032015_282.avi	13694	00:24.5	944	1727	12/01/2017	Butlers Point Autumn											Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	136	193	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			100
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	405	193	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			89.8
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	675	193	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			89.8
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	944	193	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			100
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	136	576	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			64.3
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	405	576	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			46.9
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	675	576	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			46.9
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	944	576	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"	80300902			64.3
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	136	960	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			46.6
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	405	960	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			15.5
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	675	960	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			15.5
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	944	960	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Limited	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"	80300902			46.6
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	136	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			64.3
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	405	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			46.9
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	675	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"	80300902			46.9
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	944	1344	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"	80300902			64.3
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	136	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					100
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	405	1727	12/01/2017	Butlers Point Autumn											Open Water			Open					89.8
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	675	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"	80300902			89.8
DeepReef_Butlers_48_26032015_405.avi	44396	52:07.9	944	1727	12/01/2017	Butlers Point Autumn											Macroalgae	Large canopy-forming	Brown	Open	3. Good relief structure with some overhangs. >45 substrate slope	80300902			100
DeepReef_Butlers_49_10032015_282_2.avi	9354	22:54.3	136	193	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					100
DeepReef_Butlers_49_10032015_282_2.avi	9354	22:54.3	405	193	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					89.8
DeepReef_Butlers_49_10032015_282_2.avi	9354	22:54.3	675	193	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					89.8
DeepReef_Butlers_49_10032015_282_2.avi	9354	22:54.3	944	193	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					100
DeepReef_Butlers_49_10032015_282_2.avi	9354	22:54.3	136	576	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					64.3
DeepReef_Butlers_49_10032015_282_2.avi	9354	22:54.3	405	576	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.9
DeepReef_Butlers_49_10032015_282_2.avi	9354	22:54.3	675	576	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.9
DeepReef_Butlers_49_10032015_282_2.avi	9354	22:54.3	944	576	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					64.3
DeepReef_Butlers_49_10032015_282_2.avi	9354	22:54.3	136	960	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					46.6
DeepReef_Butlers_49_10032015_282_2.avi	9354	22:54.3	405	960	12/01/2017	Butlers Point Autumn											Open Water			Facing Up					15.5
