Camera Details

Generated: Thursday 26 September 2024 13:21:00

OpCode	TapeReader	Depth	Comment	Latitude	Longitude	Date	Time	MPAStatus	Site	Year	Spare	Camera	Index	Descriptor	Image rows	Image columns	Focal length (mm)	x pixel size (mm)	y pixel size (mm)	X mm	Y mm	Z mm	Omega (degrees)	Phi (degrees)	Kappa (degrees)
APO_041	Scott Gray	73	Lights	-38.92831938	143.6121707	12/05/2023	9:47	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93816	0.002850	0.002850	301.619	0.000	0.000	-0.385	5.330	0.647
APO_042	Scott Gray	74	Lights	-38.92655138	143.6211445	12/05/2023	9:23	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93736	0.002850	0.002850	-301.565	0.000	0.000	-0.674	-5.923	-0.426
APO_042	Scott Gray	74	Lights	-38.92655138	143.6211445	12/05/2023	9:23	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93607	0.002850	0.002850	301.565	0.000	0.000	0.674	4.047	-0.872
APO_043	Scott Gray	74	Lights	-38.92256159	143.6126475	12/05/2023	9:44	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93692	0.002850	0.002850	-300.978	0.000	0.000	0.194	-5.275	-1.148
APO_043	Scott Gray	74	Lights	-38.92256159	143.6126475	12/05/2023	9:44	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94122	0.002850	0.002850	300.978	0.000	0.000	-0.194	4.887	0.355
APO_044	Scott Gray	75	Lights	-38.92342275	143.6242993	12/05/2023	9:26	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93188	0.002850	0.002850	-301.168	0.000	0.000	-0.395	-5.317	0.035
APO_044	Scott Gray	75	Lights	-38.92342275	143.6242993	12/05/2023	9:26	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92064	0.002850	0.002850	301.168	0.000	0.000	0.395	4.915	-0.003
APO_045	Scott Gray	73	Lights	-38.91308211	143.6216389	12/05/2023	9:34	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93063	0.002850	0.002850	-301.288	0.000	0.000	0.036	-5.372	0.297
APO_045	Scott Gray	73	Lights	-38.91308211	143.6216389	12/05/2023	9:34	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93243	0.002850	0.002850	301.288	0.000	0.000	-0.036	4.491	1.443
APO_046	Scott Gray	75	Lights	-38.9159008	143.6161287	12/05/2023	9:38	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93940	0.002850	0.002850	-301.809	0.000	0.000	0.111	-5.248	2.115
APO_046	Scott Gray	75	Lights	-38.9159008	143.6161287	12/05/2023	9:38	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94102	0.002850	0.002850	301.809	0.000	0.000	-0.111	4.371	1.100
APO_047	Scott Gray	73	Lights	-38.91685677	143.6251699	12/05/2023	9:31	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93916	0.002850	0.002850	-301.639	0.000	0.000	0.215	-4.976	2.104
APO_047	Scott Gray	73	Lights	-38.91685677	143.6251699	12/05/2023	9:31	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.95121	0.002850	0.002850	301.639	0.000	0.000	-0.215	5.159	0.157
APO_048	Scott Gray	73	Lights	-38.92014837	143.6190174	12/05/2023	9:40	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.95042	0.002850	0.002850	-302.045	0.000	0.000	-0.280	-5.325	-0.929
APO_048	Scott Gray	73	Lights	-38.92014837	143.6190174	12/05/2023	9:40	Inside MPA	Apollo Bay	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92987	0.002850	0.002850	302.045	0.000	0.000	0.280	3.892	1.007
APO_049	Scott Gray	74	Lights	-38.92032968	143.6269818	12/05/2023	9:29	Inside MPA	Apollo Bay	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94429	0.002850	0.002850	-300.911	0.000	0.000	-0.434	-5.538	-0.553
