OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
NMP_20190809_PF-47_BRUV	1.09	2024 05 07 14:11:42	F:\	NMP_20190809_PF-47_BRUV.EMObs
NMP_20190809_PF-48_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PF-48_BRUV.EMObs
NMP_20190809_PF-49_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PF-49_BRUV.EMObs
NMP_20190809_PF-50_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PF-50_BRUV.EMObs
NMP_20190809_PS-21_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PS-21_BRUV.EMObs
NMP_20190809_PS-22_BRUV	1.09	2024 05 07 14:11:42	D:\	NMP_20190809_PS-22_BRUV.EMObs
NMP_20190809_PS-23_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PS-23_BRUV.EMObs
NMP_20190809_PS-24_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PS-24_BRUV.EMObs
NMP_20190809_PS-25_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PS-25_BRUV.EMObs
NMP_20190809_PS-26_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PS-26_BRUV.EMObs
NMP_20190809_PS-27_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PS-27_BRUV.EMObs
NMP_20190809_PS-28_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PS-28_BRUV.EMObs
NMP_20190809_PS-29_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PS-29_BRUV.EMObs
NMP_20190809_PS-30_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PS-30_BRUV.EMObs
NMP_20190809_PS-31_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PS-31_BRUV.EMObs
NMP_20190809_PS-32_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PS-32_BRUV.EMObs
NMP_20190809_PS-33_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\09-08-2019\	NMP_20190809_PS-33_BRUV.EMObs
