Sample,Family,Genus,Species,Count,,
21_RB142,Nemipteridae,Scolopsis,monogramma,2,,
21_RB142,Nemipteridae,Pentapodus,porosus,15,,
21_RB142,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB142,Scombridae,Scomberomorus,spp,3,,
21_RB142,Serranidae,Epinephelus,bilobatus,2,,
21_RB142,Siganidae,Siganus,canaliculatus,10,,
21_RB150,Carcharhinidae,Rhizoprionodon,acutus,1,,
21_RB150,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB150,Glaucosomatidae,Glaucosoma,magnificum,1,,
21_RB150,Labridae,Choerodon,cauteroma,3,,
21_RB150,Labridae,Choerodon,cephalotes,1,,
21_RB150,Labridae,Anampses,lennardi,1,,
21_RB150,Lethrinidae,Lethrinus,punctulatus,52,,
21_RB150,Lutjanidae,Lutjanus,carponotatus,2,,
21_RB150,Mullidae,Parupeneus,indicus,1,,
21_RB150,Mullidae,Upeneus,tragula,4,,
21_RB150,Nemipteridae,Scolopsis,monogramma,1,,
21_RB150,Nemipteridae,Pentapodus,porosus,15,,
21_RB150,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB150,Scaridae,Scarus,ghobban,4,,
21_RB150,Scombridae,Scomberomorus,spp,2,,
21_RB150,Serranidae,Epinephelus,bilobatus,2,,
21_RB150,Serranidae,Epinephelus,multinotatus,2,,
21_RB150,Siganidae,Siganus,canaliculatus,5,,
21_RB163,Carcharhinidae,Rhizoprionodon,acutus,2,,
21_RB163,Carcharhinidae,Carcharhinus,coatesi,2,,
21_RB163,Carcharhinidae,Carcharhinus,sorrah,1,,
21_RB163,Dasyatidae,Pateobatis,fai,1,,
21_RB163,Labridae,Choerodon,cauteroma,2,,
21_RB163,Labridae,Choerodon,cephalotes,5,,
21_RB163,Lethrinidae,Lethrinus,genivittatus,1,,
21_RB163,Mullidae,Upeneus,tragula,2,,
21_RB163,Nemipteridae,Pentapodus,porosus,35,,
21_RB163,Pomacanthidae,Chaetodontoplus,duboulayi,1,,
21_RB163,Scombridae,Scomberomorus,spp,4,,
21_RB163,Serranidae,Epinephelus,bilobatus,3,,
21_RB163,Siganidae,Siganus,canaliculatus,5,,
21_RB167,Balistidae,Abalistes,stellatus,2,,
21_RB167,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB167,Labridae,Choerodon,cauteroma,1,,
21_RB167,Labridae,Choerodon,cephalotes,9,,
21_RB167,Labridae,Choerodon,vitta,1,,
21_RB167,Lutjanidae,Lutjanus,carponotatus,1,,
21_RB167,Nemipteridae,Scolopsis,monogramma,1,,
21_RB167,Nemipteridae,Pentapodus,porosus,30,,
21_RB167,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB167,Scombridae,Scomberomorus,spp,3,,
21_RB167,Serranidae,Epinephelus,bilobatus,3,,
21_RB167,Serranidae,Epinephelus,multinotatus,1,,
21_RB167,Siganidae,Siganus,canaliculatus,7,,
21_RB179,Balistidae,Abalistes,stellatus,1,,
21_RB179,Labridae,Choerodon,cauteroma,1,,
21_RB179,Labridae,Choerodon,cephalotes,2,,
21_RB179,Labridae,Choerodon,vitta,1,,
21_RB179,Nemipteridae,Pentapodus,porosus,29,,
21_RB179,Pomacanthidae,Chaetodontoplus,duboulayi,5,,
21_RB179,Scombridae,Scomberomorus,spp,5,,
21_RB179,Serranidae,Epinephelus,bilobatus,1,,
21_RB179,Siganidae,Siganus,canaliculatus,1,,
21_RB180,Ariidae,Netuma,thalassina,1,,
21_RB180,Balistidae,Abalistes,stellatus,1,,
21_RB180,Echeneidae,Echeneis,naucrates,1,,
21_RB180,Labridae,Choerodon,cauteroma,7,,
21_RB180,Labridae,Choerodon,cephalotes,2,,
21_RB180,Labridae,Choerodon,schoenleinii,1,,
21_RB180,Labridae,Choerodon,vitta,1,,
21_RB180,Lethrinidae,Lethrinus,laticaudis,1,,
21_RB180,Lutjanidae,Lutjanus,carponotatus,1,,
21_RB180,Mullidae,Parupeneus,indicus,1,,
21_RB180,Mullidae,Upeneus,tragula,2,,
21_RB180,Nemipteridae,Scolopsis,monogramma,6,,
21_RB180,Nemipteridae,Pentapodus,porosus,27,,
21_RB180,Pomacanthidae,Chaetodontoplus,duboulayi,4,,
21_RB180,Pomacanthidae,Chaetodontoplus,personifer,2,,
21_RB180,Scombridae,Scomberomorus,spp,2,,
21_RB180,Serranidae,Epinephelus,bilobatus,2,,
21_RB180,Serranidae,Epinephelus,quoyanus,1,,
21_RB180,Serranidae,Plectropomus,spp,2,,
21_RB180,Siganidae,Siganus,canaliculatus,8,,
21_RB183,Carangidae,Selaroides,leptolepis,62,,
21_RB183,Carangidae,Gnathanodon,speciosus,1,,
21_RB183,Chaetodontidae,Chelmon,marginalis,1,,
21_RB183,Echeneidae,Echeneis,naucrates,1,,
21_RB183,Labridae,Choerodon,cauteroma,1,,
21_RB183,Labridae,Choerodon,cephalotes,1,,
21_RB183,Lethrinidae,Lethrinus,genivittatus,2,,
21_RB183,Lethrinidae,Lethrinus,punctulatus,40,,
21_RB183,Lutjanidae,Lutjanus,carponotatus,3,,
21_RB183,Lutjanidae,Lutjanus,vitta,1,,
21_RB183,Monacanthidae,Monacanthus,chinensis,2,,
21_RB183,Mullidae,Upeneus,tragula,1,,
21_RB183,Nemipteridae,Scolopsis,monogramma,1,,
21_RB183,Nemipteridae,Pentapodus,porosus,25,,
21_RB183,Nemipteridae,Pentapodus,vitta,2,,
21_RB183,Pomacanthidae,Chaetodontoplus,duboulayi,3,,
21_RB183,Pomacentridae,Amphiprion,clarkii,2,,
21_RB183,Pseudochromidae,Labracinus,lineatus,1,,
21_RB183,Scombridae,Scomberomorus,spp,2,,
21_RB183,Serranidae,Epinephelus,bilobatus,2,,
21_RB183,Serranidae,Epinephelus,coioides,1,,
21_RB183,Serranidae,Epinephelus,quoyanus,2,,
21_RB183,Siganidae,Siganus,canaliculatus,7,,
21_RB187,Apogonidae,Ostorhinchus,cavitensis,4,,
21_RB187,Carcharhinidae,Carcharhinus,sorrah,1,,
21_RB187,Labridae,Choerodon,cauteroma,2,,
21_RB187,Labridae,Choerodon,cephalotes,2,,
21_RB187,Labridae,Choerodon,cyanodus,1,,
21_RB187,Labridae,Coris,pictoides,1,,
21_RB187,Labridae,Choerodon,schoenleinii,1,,
21_RB187,Lethrinidae,Lethrinus,laticaudis,2,,
21_RB187,Lethrinidae,Lethrinus,punctulatus,19,,
21_RB187,Mullidae,Parupeneus,indicus,2,,
21_RB187,Nemipteridae,Scolopsis,monogramma,2,,
21_RB187,Nemipteridae,Pentapodus,porosus,14,,
21_RB187,Pomacanthidae,Chaetodontoplus,duboulayi,3,,
21_RB187,Scombridae,Scomberomorus,spp,2,,
21_RB187,Serranidae,Epinephelus,bilobatus,4,,
21_RB187,Siganidae,Siganus,canaliculatus,13,,
21_RB188,Carangidae,Gnathanodon,speciosus,20,,
21_RB188,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB188,Labridae,Choerodon,cauteroma,2,,
21_RB188,Labridae,Choerodon,cephalotes,3,,
21_RB188,Labridae,Choerodon,cyanodus,1,,
21_RB188,Labridae,Choerodon,schoenleinii,1,,
21_RB188,Lethrinidae,Lethrinus,laticaudis,2,,
21_RB188,Lutjanidae,Lutjanus,carponotatus,3,,
21_RB188,Nemipteridae,Pentapodus,porosus,15,,
21_RB188,Pomacanthidae,Chaetodontoplus,duboulayi,1,,
21_RB188,Scombridae,Scomberomorus,spp,2,,
21_RB188,Serranidae,Epinephelus,bilobatus,4,,
21_RB188,Siganidae,Siganus,canaliculatus,9,,
21_RB198,Labridae,Choerodon,cauteroma,2,,
21_RB198,Labridae,Choerodon,cephalotes,2,,
21_RB198,Labridae,Choerodon,cyanodus,1,,
21_RB198,Lethrinidae,Lethrinus,punctulatus,1,,
21_RB198,Lutjanidae,Lutjanus,carponotatus,1,,
21_RB198,Mullidae,Upeneus,tragula,3,,
21_RB198,Nemipteridae,Scolopsis,monogramma,1,,
21_RB198,Nemipteridae,Pentapodus,porosus,24,,
21_RB198,Pomacanthidae,Chaetodontoplus,duboulayi,3,,
21_RB198,Scombridae,Scomberomorus,spp,1,,
21_RB198,Siganidae,Siganus,canaliculatus,11,,
21_RB198,Tetraodontidae,Lagocephalus,sceleratus,1,,
21_RB21,Balistidae,Abalistes,stellatus,1,,
21_RB21,Carangidae,Selaroides,leptolepis,5,,
21_RB21,Echeneidae,Echeneis,naucrates,1,,
21_RB21,Labridae,Choerodon,cauteroma,3,,
21_RB21,Labridae,Choerodon,cephalotes,1,,
21_RB21,Labridae,Choerodon,cyanodus,3,,
21_RB21,Labridae,Anampses,lennardi,1,,
21_RB21,Labridae,Choerodon,schoenleinii,1,,
21_RB21,Labridae,Choerodon,vitta,1,,
21_RB21,Lethrinidae,Lethrinus,punctulatus,37,,
21_RB21,Lutjanidae,Lutjanus,carponotatus,8,,
21_RB21,Mullidae,Parupeneus,indicus,3,,
21_RB21,Mullidae,Upeneus,tragula,2,,
21_RB21,Nemipteridae,Scolopsis,monogramma,1,,
21_RB21,Nemipteridae,Pentapodus,porosus,22,,
21_RB21,Nemipteridae,Pentapodus,vitta,2,,
21_RB21,Pomacanthidae,Chaetodontoplus,duboulayi,1,,
21_RB21,Pseudochromidae,Labracinus,lineatus,1,,
21_RB21,Scaridae,Scarus,ghobban,5,,
21_RB21,Scombridae,Scomberomorus,spp,2,,
21_RB21,Serranidae,Epinephelus,bilobatus,2,,
21_RB21,Serranidae,Epinephelus,quoyanus,1,,
21_RB21,Siganidae,Siganus,canaliculatus,3,,
21_RB23,Labridae,Choerodon,cauteroma,2,,
21_RB23,Labridae,Choerodon,cephalotes,6,,
21_RB23,Labridae,Choerodon,cyanodus,1,,
21_RB23,Labridae,Choerodon,vitta,1,,
21_RB23,Lethrinidae,Lethrinus,punctulatus,13,,
21_RB23,Nemipteridae,Scolopsis,monogramma,2,,
21_RB23,Nemipteridae,Pentapodus,porosus,13,,
21_RB23,Pomacanthidae,Chaetodontoplus,duboulayi,1,,
21_RB23,Scaridae,Scarus,ghobban,1,,
21_RB23,Serranidae,Epinephelus,bilobatus,1,,
21_RB23,Siganidae,Siganus,canaliculatus,8,,
21_RB35,Balistidae,Abalistes,stellatus,1,,
21_RB35,Carcharhinidae,Carcharhinus,coatesi,3,,
21_RB35,Carcharhinidae,Galeocerdo,cuvier,1,,
21_RB35,Labridae,Choerodon,cauteroma,4,,
21_RB35,Labridae,Choerodon,cephalotes,2,,
21_RB35,Labridae,Choerodon,vitta,4,,
21_RB35,Lethrinidae,Lethrinus,punctulatus,18,,
21_RB35,Lutjanidae,Lutjanus,carponotatus,4,,
21_RB35,Lutjanidae,Lutjanus,vitta,2,,
21_RB35,Monacanthidae,Monacanthus,chinensis,1,,
21_RB35,Mullidae,Parupeneus,heptacanthus,1,,
21_RB35,Nemipteridae,Scolopsis,monogramma,7,,
21_RB35,Nemipteridae,Pentapodus,porosus,22,,
21_RB35,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB35,Pomacanthidae,Chaetodontoplus,personifer,1,,
21_RB35,Scombridae,Scomberomorus,spp,5,,
21_RB35,Serranidae,Epinephelus,bilobatus,3,,
21_RB35,Siganidae,Siganus,canaliculatus,5,,
21_RB35,Tetraodontidae,Lagocephalus,lunaris,1,,
21_RB39,Balistidae,Abalistes,stellatus,1,,
21_RB39,Carangidae,Gnathanodon,speciosus,2,,
21_RB39,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB39,Labridae,Choerodon,cauteroma,1,,
21_RB39,Labridae,Choerodon,cephalotes,2,,
21_RB39,Lethrinidae,Lethrinus,laticaudis,2,,
21_RB39,Lethrinidae,Lethrinus,punctulatus,9,,
21_RB39,Mullidae,Upeneus,tragula,1,,
21_RB39,Nemipteridae,Pentapodus,porosus,35,,
21_RB39,Pomacanthidae,Chaetodontoplus,duboulayi,3,,
21_RB39,Scombridae,Scomberomorus,spp,4,,
21_RB39,Serranidae,Epinephelus,bilobatus,1,,
21_RB39,Siganidae,Siganus,canaliculatus,4,,
21_RB40,Carcharhinidae,Carcharhinus,coatesi,1,,
21_RB40,Chaetodontidae,Chelmon,marginalis,2,,
21_RB40,Glaucosomatidae,Glaucosoma,magnificum,1,,
21_RB40,Labridae,Choerodon,cauteroma,3,,
21_RB40,Labridae,Choerodon,cephalotes,1,,
21_RB40,Labridae,Choerodon,cyanodus,1,,
21_RB40,Lethrinidae,Lethrinus,punctulatus,23,,
21_RB40,Mullidae,Parupeneus,indicus,1,,
21_RB40,Mullidae,Upeneus,tragula,2,,
21_RB40,Nemipteridae,Scolopsis,monogramma,1,,
21_RB40,Pomacanthidae,Chaetodontoplus,duboulayi,3,,
21_RB40,Serranidae,Epinephelus,bilobatus,3,,
21_RB40,Serranidae,Epinephelus,quoyanus,1,,
21_RB40,Siganidae,Siganus,canaliculatus,43,,
21_RB46,Balistidae,Abalistes,stellatus,1,,
21_RB46,Carangidae,Gnathanodon,speciosus,2,,
21_RB46,Carcharhinidae,Carcharhinus,tilstoni/limbatus,1,,
21_RB46,Echeneidae,Echeneis,naucrates,1,,
21_RB46,Labridae,Choerodon,cauteroma,2,,
21_RB46,Labridae,Choerodon,cephalotes,3,,
21_RB46,Labridae,Choerodon,cyanodus,1,,
21_RB46,Labridae,Choerodon,vitta,1,,
21_RB46,Lethrinidae,Lethrinus,punctulatus,4,,
21_RB46,Mullidae,Upeneus,tragula,2,,
21_RB46,Nemipteridae,Scolopsis,monogramma,1,,
21_RB46,Nemipteridae,Pentapodus,porosus,31,,
21_RB46,Nemipteridae,Pentapodus,vitta,1,,
21_RB46,Pomacanthidae,Chaetodontoplus,duboulayi,3,,
21_RB46,Pseudochromidae,Labracinus,lineatus,1,,
21_RB46,Scombridae,Scomberomorus,spp,3,,
21_RB46,Serranidae,Epinephelus,bilobatus,3,,
21_RB46,Serranidae,Plectropomus,spp,1,,
21_RB46,Siganidae,Siganus,canaliculatus,12,,
21_RB51,Carcharhinidae,Carcharhinus,coatesi,2,,
21_RB51,Dasyatidae,Pateobatis,fai,2,,
21_RB51,Echeneidae,Echeneis,naucrates,1,,
21_RB51,Hemigaleidae,Hemigaleus,australiensis,1,,
21_RB51,Labridae,Choerodon,cephalotes,3,,
21_RB51,Nemipteridae,Pentapodus,porosus,25,,
21_RB51,Rachycentridae,Rachycentron,canadum,4,,
21_RB51,Scombridae,Scomberomorus,spp,4,,
21_RB52,Balistidae,Abalistes,stellatus,1,,
21_RB52,Labridae,Choerodon,cauteroma,1,,
21_RB52,Labridae,Choerodon,cephalotes,4,,
21_RB52,Labridae,Choerodon,vitta,1,,
21_RB52,Mullidae,Upeneus,tragula,2,,
21_RB52,Nemipteridae,Pentapodus,porosus,34,,
21_RB52,Rachycentridae,Rachycentron,canadum,1,,
21_RB52,Scombridae,Scomberomorus,spp,2,,
21_RB52,Serranidae,Epinephelus,bilobatus,4,,
21_RB52,Siganidae,Siganus,canaliculatus,29,,
21_RB52,Tetraodontidae,Lagocephalus,sceleratus,1,,
21_RB56,Apogonidae,Apogonichthyoides,brevicaudatus,1,,
21_RB56,Balistidae,Abalistes,stellatus,1,,
21_RB56,Labridae,Choerodon,cauteroma,2,,
21_RB56,Labridae,Choerodon,cephalotes,2,,
21_RB56,Labridae,Choerodon,vitta,1,,
21_RB56,Lutjanidae,Lutjanus,carponotatus,1,,
21_RB56,Monacanthidae,Paramonacanthus,choirocephalus,1,,
21_RB56,Mullidae,Upeneus,tragula,2,,
21_RB56,Nemipteridae,Scolopsis,monogramma,1,,
21_RB56,Nemipteridae,Pentapodus,porosus,29,,
21_RB56,Nemipteridae,Pentapodus,vitta,1,,
21_RB56,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB56,Pomacanthidae,Chaetodontoplus,personifer,1,,
21_RB56,Scombridae,Scomberomorus,spp,3,,
21_RB56,Serranidae,Epinephelus,bilobatus,2,,
21_RB56,Serranidae,Epinephelus,multinotatus,1,,
21_RB56,Siganidae,Siganus,canaliculatus,13,,
21_RB62,Carangidae,Gnathanodon,speciosus,11,,
21_RB62,Chaetodontidae,Coradion,chrysozonus,1,,
21_RB62,Labridae,Choerodon,cauteroma,3,,
21_RB62,Labridae,Choerodon,cephalotes,3,,
21_RB62,Labridae,Choerodon,cyanodus,1,,
21_RB62,Labridae,Anampses,lennardi,1,,
21_RB62,Labridae,Choerodon,vitta,1,,
21_RB62,Lethrinidae,Lethrinus,punctulatus,37,,
21_RB62,Lutjanidae,Lutjanus,carponotatus,3,,
21_RB62,Mullidae,Parupeneus,indicus,2,,
21_RB62,Mullidae,Upeneus,tragula,4,,
21_RB62,Nemipteridae,Scolopsis,monogramma,1,,
21_RB62,Nemipteridae,Pentapodus,porosus,8,,
21_RB62,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB62,Scaridae,Scarus,ghobban,7,,
21_RB62,Scombridae,Scomberomorus,spp,2,,
21_RB62,Serranidae,Epinephelus,bilobatus,2,,
21_RB62,Serranidae,Epinephelus,quoyanus,1,,
21_RB62,Serranidae,Plectropomus,spp,1,,
21_RB62,Siganidae,Siganus,canaliculatus,12,,
21_RB67,Carcharhinidae,Carcharhinus,coatesi,2,,
21_RB67,Chaetodontidae,Coradion,chrysozonus,1,,
21_RB67,Chaetodontidae,Chelmon,marginalis,2,,
21_RB67,Glaucosomatidae,Glaucosoma,magnificum,3,,
21_RB67,Labridae,Choerodon,cauteroma,3,,
21_RB67,Labridae,Choerodon,cephalotes,4,,
21_RB67,Labridae,Choerodon,cyanodus,1,,
21_RB67,Labridae,Choerodon,schoenleinii,1,,
21_RB67,Lethrinidae,Lethrinus,laticaudis,2,,
21_RB67,Monacanthidae,Monacanthus,chinensis,1,,
21_RB67,Mullidae,Parupeneus,heptacanthus,1,,
21_RB67,Mullidae,Upeneus,tragula,1,,
21_RB67,Nemipteridae,Scolopsis,monogramma,1,,
21_RB67,Nemipteridae,Pentapodus,porosus,9,,
21_RB67,Pomacanthidae,Chaetodontoplus,duboulayi,3,,
21_RB67,Scombridae,Scomberomorus,spp,2,,
21_RB67,Serranidae,Epinephelus,bilobatus,2,,
21_RB67,Serranidae,Plectropomus,spp,1,,
21_RB67,Siganidae,Siganus,canaliculatus,1,,
21_RB75,Bothidae,Bothidae,spp,1,,
21_RB75,Carcharhinidae,Carcharhinus,coatesi,2,,
21_RB75,Hemiscylliidae,Chiloscyllium,punctatum,1,,
21_RB75,Labridae,Choerodon,cephalotes,2,,
21_RB75,Lethrinidae,Lethrinus,genivittatus,1,,
21_RB75,Nemipteridae,Pentapodus,porosus,10,,
21_RB75,Scombridae,Scomberomorus,spp,3,,
21_RB75,Serranidae,Epinephelus,bilobatus,1,,
21_RB76,Carangidae,Turrum,fulvoguttatum,1,,
21_RB76,Carangidae,Gnathanodon,speciosus,2,,
21_RB76,Chaetodontidae,Coradion,chrysozonus,2,,
21_RB76,Chaetodontidae,Chelmon,marginalis,2,,
21_RB76,Echeneidae,Echeneis,naucrates,1,,
21_RB76,Glaucosomatidae,Glaucosoma,magnificum,2,,
21_RB76,Labridae,Choerodon,cauteroma,4,,
21_RB76,Labridae,Choerodon,cephalotes,1,,
21_RB76,Labridae,Choerodon,cyanodus,3,,
21_RB76,Labridae,Anampses,lennardi,9,,
21_RB76,Labridae,Coris,pictoides,1,,
21_RB76,Labridae,Choerodon,schoenleinii,1,,
21_RB76,Labridae,Choerodon,vitta,3,,
21_RB76,Lethrinidae,Lethrinus,laticaudis,2,,
21_RB76,Lethrinidae,Lethrinus,punctulatus,10,,
21_RB76,Lutjanidae,Lutjanus,carponotatus,2,,
21_RB76,Mullidae,Parupeneus,indicus,1,,
21_RB76,Nemipteridae,Pentapodus,emeryii,1,,
21_RB76,Nemipteridae,Scolopsis,monogramma,4,,
21_RB76,Nemipteridae,Pentapodus,porosus,23,,
21_RB76,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB76,Pomacentridae,Neopomacentrus,aktites,2,,
21_RB76,Scaridae,Scarus,ghobban,1,,
21_RB76,Scombridae,Scomberomorus,spp,1,,
21_RB76,Serranidae,Epinephelus,bilobatus,2,,
21_RB76,Serranidae,Epinephelus,coioides,1,,
21_RB76,Serranidae,Plectropomus,spp,3,,
21_RB76,Siganidae,Siganus,canaliculatus,58,,
21_RB76,Sphyrnidae,Sphyrna,mokarran,1,,
21_RB83,Balistidae,Abalistes,stellatus,2,,
21_RB83,Carangidae,Seriolina,nigrofasciata,1,,
21_RB83,Carcharhinidae,Rhizoprionodon,acutus,1,,
21_RB83,Carcharhinidae,Carcharhinus,coatesi,2,,
21_RB83,Carcharhinidae,Carcharhinus,spp,1,,
21_RB83,Echeneidae,Echeneis,naucrates,1,,
21_RB83,Labridae,Choerodon,cauteroma,2,,
21_RB83,Labridae,Choerodon,cephalotes,9,,
21_RB83,Labridae,Choerodon,vitta,1,,
21_RB83,Nemipteridae,Scolopsis,monogramma,1,,
21_RB83,Nemipteridae,Pentapodus,porosus,26,,
21_RB83,Pomacanthidae,Chaetodontoplus,duboulayi,1,,
21_RB83,Scombridae,Scomberomorus,spp,3,,
21_RB83,Serranidae,Epinephelus,bilobatus,1,,
21_RB87,Carcharhinidae,Rhizoprionodon,acutus,1,,
21_RB87,Chaetodontidae,Chelmon,marginalis,1,,
21_RB87,Hemiscylliidae,Chiloscyllium,punctatum,1,,
21_RB87,Labridae,Choerodon,cauteroma,3,,
21_RB87,Labridae,Choerodon,cephalotes,1,,
21_RB87,Labridae,Choerodon,vitta,1,,
21_RB87,Lethrinidae,Lethrinus,genivittatus,1,,
21_RB87,Lethrinidae,Lethrinus,punctulatus,14,,
21_RB87,Mullidae,Upeneus,tragula,2,,
21_RB87,Nemipteridae,Scolopsis,monogramma,2,,
21_RB87,Nemipteridae,Pentapodus,porosus,18,,
21_RB87,Pomacanthidae,Chaetodontoplus,duboulayi,2,,
21_RB87,Scombridae,Scomberomorus,spp,7,,
21_RB87,Serranidae,Epinephelus,bilobatus,2,,
21_RB87,Serranidae,Plectropomus,spp,1,,
21_RB87,Siganidae,Siganus,canaliculatus,6,,
21_RB94,Carangidae,Selaroides,leptolepis,1,,
21_RB94,Carangidae,Gnathanodon,speciosus,45,,
21_RB94,Carcharhinidae,Rhizoprionodon,acutus,1,,
21_RB94,Carcharhinidae,Carcharhinus,coatesi,4,,
21_RB94,Carcharhinidae,Galeocerdo,cuvier,1,,
21_RB94,Echeneidae,Echeneis,naucrates,1,,
21_RB94,Hemiscylliidae,Chiloscyllium,punctatum,1,,
21_RB94,Labridae,Choerodon,cauteroma,3,,
21_RB94,Labridae,Choerodon,cephalotes,2,,
21_RB94,Labridae,Choerodon,cyanodus,2,,
21_RB94,Labridae,Anampses,lennardi,1,,
21_RB94,Lethrinidae,Lethrinus,laticaudis,2,,
21_RB94,Lethrinidae,Lethrinus,punctulatus,9,,
21_RB94,Mullidae,Parupeneus,heptacanthus,1,,
21_RB94,Mullidae,Parupeneus,indicus,1,,
21_RB94,Mullidae,Upeneus,tragula,3,,
21_RB94,Nemipteridae,Scolopsis,monogramma,2,,
21_RB94,Nemipteridae,Pentapodus,porosus,21,,
21_RB94,Pomacanthidae,Chaetodontoplus,duboulayi,3,,
21_RB94,Scaridae,Scarus,ghobban,2,,
21_RB94,Scombridae,Scomberomorus,spp,2,,
21_RB94,Serranidae,Epinephelus,bilobatus,3,,
21_RB94,Serranidae,Epinephelus,coioides,1,,
21_RB94,Serranidae,Plectropomus,spp,1,,
21_RB94,Siganidae,Siganus,canaliculatus,8,,
21_RB99,Chaetodontidae,Coradion,chrysozonus,2,,
21_RB99,Chaetodontidae,Chelmon,marginalis,3,,
21_RB99,Echeneidae,Echeneis,naucrates,1,,
21_RB99,Gobiidae,Gobiidae,spp,1,,
21_RB99,Labridae,Choerodon,cauteroma,6,,
21_RB99,Labridae,Choerodon,cephalotes,2,,
21_RB99,Labridae,Choerodon,cyanodus,1,,
21_RB99,Labridae,Choerodon,schoenleinii,1,,
21_RB99,Lethrinidae,Lethrinus,laticaudis,1,,
21_RB99,Lethrinidae,Lethrinus,punctulatus,31,,
21_RB99,Mullidae,Parupeneus,indicus,5,,
21_RB99,Mullidae,Upeneus,tragula,2,,
21_RB99,Nemipteridae,Pentapodus,emeryii,1,,
21_RB99,Nemipteridae,Scaevius,milii,1,,
21_RB99,Nemipteridae,Scolopsis,monogramma,2,,
21_RB99,Nemipteridae,Pentapodus,porosus,4,,
21_RB99,Pomacanthidae,Chaetodontoplus,duboulayi,3,,
21_RB99,Scaridae,Scarus,ghobban,4,,
21_RB99,Scombridae,Scomberomorus,spp,1,,
21_RB99,Serranidae,Epinephelus,bilobatus,4,,
21_RB99,Serranidae,Epinephelus,quoyanus,1,,
21_RB99,Serranidae,Plectropomus,spp,1,,
21_RB99,Siganidae,Siganus,canaliculatus,7,,
21_RB99,Stegostomatidae,Stegostoma,tigrinum,1,,
