Sample,Family,Genus,Species,Count
2018_CONIS_5,Labridae,Cheilinus,fasciatus,1
2018_CONIS_5,Serranidae,Epinephelus,fasciatus,1
2018_CONIS_6,Labridae,Cheilinus,fasciatus,2
2018_CONIS_6,Serranidae,Epinephelus,fasciatus,2
2018_EHR2_5,Serranidae,Epinephelus,fasciatus,1
2018_FENW1_1,Serranidae,Epinephelus,fasciatus,1
2018_FENW1_6,Serranidae,Epinephelus,fasciatus,2
2018_GIBPT1_2,Labridae,Cheilinus,fasciatus,1
2018_GIBPT1_2,Serranidae,Epinephelus,fasciatus,1
2018_GIBPT1_4,Labridae,Cheilinus,fasciatus,1
2018_GIBPT1_4,Serranidae,Epinephelus,fasciatus,2
2018_GIBPT1_6,Labridae,Cheilinus,fasciatus,1
2018_GIBPT1_6,Serranidae,Epinephelus,fasciatus,2
2018_GIBS1_2,Serranidae,Epinephelus,fasciatus,1
2018_HATP1_2,Labridae,Cheilinus,fasciatus,1
2018_HATP1_2,Serranidae,Epinephelus,fasciatus,2
2018_HATP1_4,Labridae,Cheilinus,fasciatus,1
2018_HATP1_5,Serranidae,Epinephelus,fasciatus,1
2018_HATP1_5,Labridae,Cheilinus,fasciatus,2
2018_LAF1_1,Labridae,Cheilinus,fasciatus,1
2018_LAF1_1,Serranidae,Epinephelus,fasciatus,1
2018_LAF1_2,Serranidae,Epinephelus,fasciatus,1
2018_LAF1_4,Labridae,Cheilinus,fasciatus,1
2018_LAF1_4,Serranidae,Epinephelus,fasciatus,1
2018_LAF1_6,Serranidae,Epinephelus,fasciatus,1
2018_LAF2_1,Labridae,Cheilinus,fasciatus,1
2018_LAF2_1,Serranidae,Epinephelus,fasciatus,1
2018_LAF2_2,Labridae,Cheilinus,fasciatus,1
2018_LAF2_2,Serranidae,Epinephelus,fasciatus,3
2018_LAF2_3,Labridae,Cheilinus,fasciatus,2
2018_LAF2_3,Serranidae,Epinephelus,fasciatus,2
2018_LAF2_4,Serranidae,Epinephelus,fasciatus,1
2018_LAF2_4,Labridae,Cheilinus,fasciatus,2
2018_LAF2_5,Labridae,Cheilinus,fasciatus,1
2018_LAPW1_2,Serranidae,Epinephelus,fasciatus,2
2018_LAPW1_3,Serranidae,Epinephelus,fasciatus,1
2018_LAPW1_4,Labridae,Cheilinus,fasciatus,1
2018_LAPW1_6,Serranidae,Epinephelus,fasciatus,4
2018_LGSE2_5,Serranidae,Epinephelus,fasciatus,1
2018_LGSE3_1,Serranidae,Epinephelus,fasciatus,1
2018_LGSE3_2,Serranidae,Epinephelus,fasciatus,2
2018_NBRO_3,Labridae,Hemigymnus,fasciatus,1
2018_NBRO_5,Labridae,Hemigymnus,fasciatus,1
2018_NMAR_1,Serranidae,Epinephelus,fasciatus,1
2018_NMAR_2,Labridae,Cheilinus,fasciatus,1
2018_NMAR_3,Labridae,Cheilinus,fasciatus,1
2018_NMAR_5,Serranidae,Epinephelus,fasciatus,1
2018_NMAR_6,Labridae,Cheilinus,fasciatus,1
2018_NMAR_6,Serranidae,Epinephelus,fasciatus,1
2018_NROB_2,Serranidae,Epinephelus,fasciatus,1
2018_NROB_3,Labridae,Cheilinus,fasciatus,1
2018_NROB_4,Serranidae,Epinephelus,fasciatus,2
2018_NROB_6,Serranidae,Epinephelus,fasciatus,1
2018_PASC1_2,Serranidae,Epinephelus,fasciatus,3
2018_PASC1_3,Serranidae,Epinephelus,fasciatus,3
2018_PASC1_5,Serranidae,Epinephelus,fasciatus,1
2018_PASC1_6,Serranidae,Epinephelus,fasciatus,5
2018_PASC2_2,Serranidae,Epinephelus,fasciatus,2
2018_PASC2_3,Serranidae,Epinephelus,fasciatus,4
2018_PASC2_4,Serranidae,Epinephelus,fasciatus,2
2018_PASC2_5,Serranidae,Epinephelus,fasciatus,2
2018_PASC2_6,Serranidae,Epinephelus,fasciatus,4
2018_RANSE_1,Labridae,Cheilinus,fasciatus,1
2018_RANSE_1,Serranidae,Epinephelus,fasciatus,2
2018_RANSE_2,Serranidae,Epinephelus,fasciatus,1
2018_RANSE_2,Serranidae,Epinephelus,fasciatus,2
2018_RANSE_3,Labridae,Cheilinus,fasciatus,1
2018_RANSE_3,Serranidae,Epinephelus,fasciatus,1
2018_RANSE_4,Serranidae,Epinephelus,fasciatus,2
2018_SBRO_3,Serranidae,Epinephelus,fasciatus,1
2018_SBRO_6,Serranidae,Epinephelus,fasciatus,3
2018_SMAR_1,Labridae,Hemigymnus,fasciatus,2
2018_SMAR_2,Serranidae,Epinephelus,fasciatus,1
2018_SMAR_2,Labridae,Cheilinus,fasciatus,2
2018_SMAR_3,Labridae,Cheilinus,fasciatus,1
2018_SMAR_4,Labridae,Cheilinus,fasciatus,1
2018_SMAR_4,Serranidae,Epinephelus,fasciatus,2
2018_SMAR_5,Serranidae,Epinephelus,fasciatus,2
2018_SMAR_5,Labridae,Cheilinus,fasciatus,3
2018_SMAR_6,Labridae,Cheilinus,fasciatus,1
2018_SMAR_6,Serranidae,Epinephelus,fasciatus,1
2018_SROB_1,Serranidae,Epinephelus,fasciatus,1
2018_SROB_2,Serranidae,Epinephelus,fasciatus,1
2018_SROB_3,Labridae,Cheilinus,fasciatus,1
2018_SROB_3,Serranidae,Epinephelus,fasciatus,1
2018_SROB_4,Serranidae,Epinephelus,fasciatus,1
2018_SROB_5,Serranidae,Epinephelus,fasciatus,3
2018_WHR1_1,Serranidae,Epinephelus,fasciatus,1
2018_WHR1_2,Serranidae,Epinephelus,fasciatus,3
2018_WHR1_6,Serranidae,Epinephelus,fasciatus,1
2018_WMNE_2,Labridae,Cheilinus,fasciatus,1
2018_WMNE_2,Serranidae,Epinephelus,fasciatus,1
2018_WMNE_4,Labridae,Cheilinus,fasciatus,1
2018_WMNE_5,Labridae,Hemigymnus,fasciatus,1
2018a_CAPEB1_5,Serranidae,Epinephelus,fasciatus,2
2018a_EHR1_5,Serranidae,Epinephelus,fasciatus,1
2018a_EHR1_6,Serranidae,Epinephelus,fasciatus,2
2018a_EHR2_5,Serranidae,Epinephelus,fasciatus,1
2018a_EHR4_2,Serranidae,Epinephelus,fasciatus,1
2018a_FRESHB1_4,Serranidae,Epinephelus,fasciatus,1
2018a_WHR1_2,Serranidae,Epinephelus,fasciatus,3
2018a_WHR1_3,Serranidae,Epinephelus,fasciatus,2
2018a_WHR1_4,Serranidae,Epinephelus,fasciatus,1
2018a_WHR1_5,Serranidae,Epinephelus,fasciatus,1
2018a_WHR1_6,Serranidae,Epinephelus,fasciatus,2
2018_NMAR_4,Serranidae,Epinephelus,fasciatus,1
2018_WMNE_1,Serranidae,Epinephelus,fasciatus,1
2018_CASS3_3,Pomacentridae,Stegastes,fasciolatus,1
2018_FENW1_2,Pomacentridae,Stegastes,fasciolatus,1
2018_WMNE_5,Pomacentridae,Stegastes,fasciolatus,4
2018_GIBPT1_4,Muraenidae,Gymnothorax,favagineus,1
2018_GIBPT1_6,Muraenidae,Gymnothorax,favagineus,1
2018_HATP1_2,Muraenidae,Gymnothorax,favagineus,1
2018_HATP1_5,Muraenidae,Gymnothorax,favagineus,1
2018_LAPW1_4,Muraenidae,Gymnothorax,favagineus,1
2018_LAPW1_6,Muraenidae,Gymnothorax,favagineus,1
2018a_WHR1_6,Muraenidae,Gymnothorax,favagineus,1
2018_GIBS1_4,Ginglymostomatidae,Nebrius,ferrugineus,1
2018_HATP1_4,Ginglymostomatidae,Nebrius,ferrugineus,1
2018_LAF1_1,Ginglymostomatidae,Nebrius,ferrugineus,1
2018_PASC1_4,Ginglymostomatidae,Nebrius,ferrugineus,1
2018_SMAR_4,Ginglymostomatidae,Nebrius,ferrugineus,1
2018_SROB_5,Ginglymostomatidae,Nebrius,ferrugineus,1
2018_WHR1_1,Ginglymostomatidae,Nebrius,ferrugineus,1
2018a_CAPEB1_6,Ginglymostomatidae,Nebrius,ferrugineus,1
2018a_EHR2_5,Ginglymostomatidae,Nebrius,ferrugineus,1
2018a_WHR1_2,Ginglymostomatidae,Nebrius,ferrugineus,1
2018_SBRO_1,Chaetodontidae,Forcipiger,flavissimus,3
2018_SBRO_3,Chaetodontidae,Forcipiger,flavissimus,1
2018_PASC1_2,Haemulidae,Plectorhinchus,flavomaculatus,1
2018_PASC2_2,Haemulidae,Plectorhinchus,flavomaculatus,1
2018_SBRO_1,Scaridae,Scarus,forsteni,1
2018_SBRO_2,Scaridae,Scarus,forsteni,1
2018_SBRO_3,Scaridae,Scarus,forsteni,1
2018_SBRO_4,Scaridae,Scarus,forsteni,3
2018_SBRO_5,Scaridae,Scarus,forsteni,3
2018_NBRO_2,Cirrhitidae,Paracirrhites,forsteri,2
2018_SBRO_1,Cirrhitidae,Paracirrhites,forsteri,1
2018_SBRO_2,Cirrhitidae,Paracirrhites,forsteri,1
2018_SBRO_3,Cirrhitidae,Paracirrhites,forsteri,1
2018_SBRO_4,Cirrhitidae,Paracirrhites,forsteri,1
2018_SBRO_5,Cirrhitidae,Paracirrhites,forsteri,1
2018_SBRO_2,Acanthuridae,Acanthurus,fowleri,1
2018_NBRO_2,Scaridae,Scarus,frenatus,1
2018_NBRO_3,Lutjanidae,Lutjanus,fulviflamma,1
2018_PASC2_2,Lutjanidae,Lutjanus,fulviflamma,1
2018_SMAR_1,Lutjanidae,Lutjanus,fulviflamma,1
2018_SMAR_5,Lutjanidae,Lutjanus,fulviflamma,1
2018_SROB_1,Lutjanidae,Lutjanus,fulviflamma,2
2018_CASS3_1,Carangidae,Turrum,fulvoguttatum,2
2018_CASS3_2,Carangidae,Turrum,fulvoguttatum,1
2018_CASS3_3,Carangidae,Turrum,fulvoguttatum,5
2018_CASS3_4,Carangidae,Turrum,fulvoguttatum,3
2018_CASS3_6,Carangidae,Turrum,fulvoguttatum,1
2018_FENW1_1,Carangidae,Turrum,fulvoguttatum,2
2018_LGSE2_5,Carangidae,Turrum,fulvoguttatum,5
2018_LGSE3_1,Carangidae,Turrum,fulvoguttatum,1
2018_LGSE3_5,Carangidae,Turrum,fulvoguttatum,1
2018_LGSE3_6,Carangidae,Turrum,fulvoguttatum,7
2018_PASC1_6,Carangidae,Turrum,fulvoguttatum,17
2018_PASC2_2,Carangidae,Turrum,fulvoguttatum,3
2018_PASC2_3,Carangidae,Turrum,fulvoguttatum,15
2018_SMAR_6,Carangidae,Turrum,fulvoguttatum,4
2018a_EHR4_1,Carangidae,Turrum,fulvoguttatum,1
2018a_EHR4_6,Carangidae,Turrum,fulvoguttatum,1
2018a_WHR1_1,Carangidae,Turrum,fulvoguttatum,1
2018a_WHR1_4,Carangidae,Turrum,fulvoguttatum,2
2018a_WHR1_5,Carangidae,Turrum,fulvoguttatum,9
2018_NROB_2,Lutjanidae,Lutjanus,fulvus,1
2018a_EHR4_5,Nemipteridae,Nemipterus,furcosus,2
2018_CASS3_2,Serranidae,Epinephelus,fuscoguttatus,2
2018_CASS3_4,Serranidae,Epinephelus,fuscoguttatus,2
2018_CASS3_5,Serranidae,Epinephelus,fuscoguttatus,1
2018_CASS3_6,Serranidae,Epinephelus,fuscoguttatus,1
2018_CONIS_1,Serranidae,Epinephelus,fuscoguttatus,2
2018_CONIS_2,Serranidae,Epinephelus,fuscoguttatus,1
2018_CONIS_3,Serranidae,Epinephelus,fuscoguttatus,2
2018_CONIS_5,Serranidae,Epinephelus,fuscoguttatus,2
2018_CONIS_6,Serranidae,Epinephelus,fuscoguttatus,2
2018_EHR2_1,Serranidae,Epinephelus,fuscoguttatus,1
2018_LGSE3_6,Serranidae,Epinephelus,fuscoguttatus,1
2018_NBRO_4,Serranidae,Epinephelus,fuscoguttatus,2
2018_NBRO_5,Serranidae,Epinephelus,fuscoguttatus,2
2018_NMAR_2,Serranidae,Epinephelus,fuscoguttatus,1
2018_NMAR_5,Serranidae,Epinephelus,fuscoguttatus,1
2018_NMAR_6,Serranidae,Epinephelus,fuscoguttatus,1
2018_NROB_2,Serranidae,Epinephelus,fuscoguttatus,3
2018_NROB_3,Serranidae,Epinephelus,fuscoguttatus,1
2018_NROB_5,Serranidae,Epinephelus,fuscoguttatus,1
2018_NROB_6,Serranidae,Epinephelus,fuscoguttatus,2
2018_PASC1_1,Serranidae,Epinephelus,fuscoguttatus,1
2018_PASC1_3,Serranidae,Epinephelus,fuscoguttatus,1
2018_PASC1_5,Serranidae,Epinephelus,fuscoguttatus,1
2018_PASC2_2,Serranidae,Epinephelus,fuscoguttatus,2
2018_PASC2_4,Serranidae,Epinephelus,fuscoguttatus,1
2018_PASC2_6,Serranidae,Epinephelus,fuscoguttatus,1
2018_RANSE_1,Serranidae,Epinephelus,fuscoguttatus,2
2018_RANSE_2,Serranidae,Epinephelus,fuscoguttatus,1
2018_RANSE_3,Serranidae,Epinephelus,fuscoguttatus,2
2018_RANSE_4,Serranidae,Epinephelus,fuscoguttatus,1
2018_RANSE_5,Serranidae,Epinephelus,fuscoguttatus,2
2018_RANSE_6,Serranidae,Epinephelus,fuscoguttatus,1
2018_SBRO_1,Serranidae,Epinephelus,fuscoguttatus,1
2018_SBRO_4,Serranidae,Epinephelus,fuscoguttatus,1
2018_SBRO_5,Serranidae,Epinephelus,fuscoguttatus,1
2018_SMAR_1,Serranidae,Epinephelus,fuscoguttatus,1
2018_SMAR_2,Serranidae,Epinephelus,fuscoguttatus,1
2018_SMAR_5,Serranidae,Epinephelus,fuscoguttatus,1
2018_SROB_1,Serranidae,Epinephelus,fuscoguttatus,2
2018_SROB_2,Serranidae,Epinephelus,fuscoguttatus,1
2018_SROB_3,Serranidae,Epinephelus,fuscoguttatus,2
2018_SROB_4,Serranidae,Epinephelus,fuscoguttatus,2
2018_SROB_5,Serranidae,Epinephelus,fuscoguttatus,2
2018_WHR1_1,Serranidae,Epinephelus,fuscoguttatus,2
2018_WMNE_5,Serranidae,Epinephelus,fuscoguttatus,3
2018_WMNE_6,Serranidae,Epinephelus,fuscoguttatus,3
2018a_EHR1_5,Serranidae,Epinephelus,fuscoguttatus,1
2018a_EHR1_6,Serranidae,Epinephelus,fuscoguttatus,1
2018a_EHR2_2,Serranidae,Epinephelus,fuscoguttatus,2
2018a_EHR2_4,Serranidae,Epinephelus,fuscoguttatus,1
2018a_EHR2_5,Serranidae,Epinephelus,fuscoguttatus,1
2018a_EHR3_1,Serranidae,Epinephelus,fuscoguttatus,1
2018a_EHR3_3,Serranidae,Epinephelus,fuscoguttatus,1
2018a_EHR4_4,Serranidae,Epinephelus,fuscoguttatus,1
2018a_EHR4_6,Serranidae,Epinephelus,fuscoguttatus,2
2018_NMAR_4,Serranidae,Epinephelus,fuscoguttatus,2
2018_NBRO_5,Labridae,Coris,gaimard,1
2018_SBRO_1,Labridae,Coris,gaimard,1
2018_SBRO_2,Labridae,Coris,gaimard,1
2018_SBRO_4,Labridae,Coris,gaimard,1
2018_SBRO_5,Labridae,Coris,gaimard,1
2018_SROB_5,Labridae,Coris,gaimard,1
2018_EHR2_1,Lethrinidae,Lethrinus,genivittatus,1
2018_CONIS_1,Labridae,Anampses,geographicus,1
2018a_EHR2_5,Labridae,Anampses,geographicus,1
2018_CASS3_1,Scaridae,Scarus,ghobban,6
2018_CASS3_2,Scaridae,Scarus,ghobban,1
2018_CASS3_3,Scaridae,Scarus,ghobban,1
2018_CASS3_4,Scaridae,Scarus,ghobban,1
2018_CASS3_5,Scaridae,Scarus,ghobban,1
2018_CASS3_5,Scaridae,Scarus,ghobban,2
2018_CASS3_6,Scaridae,Scarus,ghobban,3
2018_CONIS_1,Scaridae,Scarus,ghobban,2
2018_CONIS_2,Scaridae,Scarus,ghobban,2
2018_CONIS_3,Scaridae,Scarus,ghobban,1
2018_EHR2_5,Scaridae,Scarus,ghobban,1
2018_FENW1_1,Scaridae,Scarus,ghobban,2
2018_FENW1_2,Scaridae,Scarus,ghobban,1
2018_FENW1_4,Scaridae,Scarus,ghobban,1
2018_FENW1_6,Scaridae,Scarus,ghobban,3
2018_GIBPT1_1,Scaridae,Scarus,ghobban,2
2018_GIBPT1_2,Scaridae,Scarus,ghobban,1
2018_GIBPT1_4,Scaridae,Scarus,ghobban,4
2018_GIBPT1_5,Scaridae,Scarus,ghobban,1
2018_GIBS1_2,Scaridae,Scarus,ghobban,2
2018_HATP1_2,Scaridae,Scarus,ghobban,3
2018_HATP1_5,Scaridae,Scarus,ghobban,1
2018_LAF1_4,Scaridae,Scarus,ghobban,1
2018_LAF2_1,Scaridae,Scarus,ghobban,2
2018_LAF2_4,Scaridae,Scarus,ghobban,1
2018_LAPW1_2,Scaridae,Scarus,ghobban,2
2018_LAPW1_3,Scaridae,Scarus,ghobban,2
2018_LAPW1_4,Scaridae,Scarus,ghobban,1
2018_LAPW1_6,Scaridae,Scarus,ghobban,2
2018_LGSE2_1,Scaridae,Scarus,ghobban,5
2018_LGSE2_3,Scaridae,Scarus,ghobban,5
2018_LGSE2_4,Scaridae,Scarus,ghobban,1
2018_LGSE2_5,Scaridae,Scarus,ghobban,1
2018_LGSE3_1,Scaridae,Scarus,ghobban,2
2018_LGSE3_2,Scaridae,Scarus,ghobban,2
2018_LGSE3_5,Scaridae,Scarus,ghobban,2
2018_LGSE3_6,Scaridae,Scarus,ghobban,2
2018_NMAR_3,Scaridae,Scarus,ghobban,1
2018_NMAR_5,Scaridae,Scarus,ghobban,1
2018_NMAR_6,Scaridae,Scarus,ghobban,1
2018_NROB_2,Scaridae,Scarus,ghobban,1
2018_NROB_3,Scaridae,Scarus,ghobban,2
2018_NROB_4,Scaridae,Scarus,ghobban,3
2018_NROB_6,Scaridae,Scarus,ghobban,1
2018_PASC1_1,Scaridae,Scarus,ghobban,1
2018_PASC1_2,Scaridae,Scarus,ghobban,2
2018_PASC1_3,Scaridae,Scarus,ghobban,2
2018_PASC1_5,Scaridae,Scarus,ghobban,1
2018_PASC2_3,Scaridae,Scarus,ghobban,3
2018_PASC2_4,Scaridae,Scarus,ghobban,11
2018_RANSE_1,Scaridae,Scarus,ghobban,1
2018_RANSE_2,Scaridae,Scarus,ghobban,5
2018_RANSE_3,Scaridae,Scarus,ghobban,2
2018_SBRO_3,Scaridae,Scarus,ghobban,1
2018_SMAR_2,Scaridae,Scarus,ghobban,2
2018_SMAR_3,Scaridae,Scarus,ghobban,1
2018_SMAR_4,Scaridae,Scarus,ghobban,1
2018_SMAR_5,Scaridae,Scarus,ghobban,1
2018_SROB_1,Scaridae,Scarus,ghobban,1
2018_SROB_2,Scaridae,Scarus,ghobban,1
2018_SROB_3,Scaridae,Scarus,ghobban,1
2018_SROB_4,Scaridae,Scarus,ghobban,2
2018_SROB_5,Scaridae,Scarus,ghobban,1
2018_SROB_6,Scaridae,Scarus,ghobban,1
2018_WHR1_1,Scaridae,Scarus,ghobban,1
2018_WMNE_2,Scaridae,Scarus,ghobban,1
2018_WMNE_4,Scaridae,Scarus,ghobban,3
2018_WMNE_5,Scaridae,Scarus,ghobban,1
2018_WMNE_6,Scaridae,Scarus,ghobban,9
2018a_CAPEB1_1,Scaridae,Scarus,ghobban,18
2018a_CAPEB1_5,Scaridae,Scarus,ghobban,1
2018a_EHR1_6,Scaridae,Scarus,ghobban,4
2018a_EHR2_2,Scaridae,Scarus,ghobban,1
2018a_EHR3_2,Scaridae,Scarus,ghobban,2
2018a_EHR3_3,Scaridae,Scarus,ghobban,1
2018a_EHR4_1,Scaridae,Scarus,ghobban,1
2018a_EHR4_2,Scaridae,Scarus,ghobban,1
2018a_EHR4_3,Scaridae,Scarus,ghobban,2
2018a_EHR4_4,Scaridae,Scarus,ghobban,3
2018a_EHR4_6,Scaridae,Scarus,ghobban,3
2018a_FRESHB1_1,Scaridae,Scarus,ghobban,2
2018a_FRESHB1_3,Scaridae,Scarus,ghobban,1
2018a_FRESHB1_5,Scaridae,Scarus,ghobban,2
2018a_WHR1_1,Scaridae,Scarus,ghobban,2
2018a_WHR1_2,Scaridae,Scarus,ghobban,1
2018a_WHR1_4,Scaridae,Scarus,ghobban,1
2018a_WHR1_5,Scaridae,Scarus,ghobban,4
2018_NMAR_4,Scaridae,Scarus,ghobban,2
2018_WMNE_1,Scaridae,Scarus,ghobban,2
2018_GIBPT1_5,Haemulidae,Plectorhinchus,gibbosus,1
2018_LGSE2_4,Haemulidae,Plectorhinchus,gibbosus,1
2018_LGSE3_1,Haemulidae,Plectorhinchus,gibbosus,2
2018_RANSE_3,Haemulidae,Plectorhinchus,gibbosus,2
2018_SROB_2,Haemulidae,Plectorhinchus,gibbosus,1
2018_CONIS_3,Lutjanidae,Lutjanus,gibbus,1
2018_NBRO_5,Lutjanidae,Lutjanus,gibbus,1
2018_NROB_2,Lutjanidae,Lutjanus,gibbus,2
2018_NROB_5,Lutjanidae,Lutjanus,gibbus,1
2018_NROB_6,Lutjanidae,Lutjanus,gibbus,1
2018_SROB_1,Lutjanidae,Lutjanus,gibbus,3
2018a_FRESHB1_1,Blenniidae,Meiacanthus,grammistes,1
2018a_FRESHB1_2,Blenniidae,Meiacanthus,grammistes,1
2018a_FRESHB1_3,Blenniidae,Meiacanthus,grammistes,1
2018_CASS3_1,Acanthuridae,Acanthurus,grammoptilus,5
2018_CASS3_2,Acanthuridae,Acanthurus,grammoptilus,1
2018_CASS3_3,Acanthuridae,Acanthurus,grammoptilus,2
2018_CASS3_4,Acanthuridae,Acanthurus,grammoptilus,9
2018_CASS3_5,Acanthuridae,Acanthurus,grammoptilus,2
2018_CASS3_5,Acanthuridae,Acanthurus,grammoptilus,2
2018_CASS3_6,Acanthuridae,Acanthurus,grammoptilus,3
2018_CONIS_1,Acanthuridae,Acanthurus,grammoptilus,99
2018_CONIS_2,Acanthuridae,Acanthurus,grammoptilus,3
2018_CONIS_3,Acanthuridae,Acanthurus,grammoptilus,1
2018_CONIS_4,Acanthuridae,Acanthurus,grammoptilus,6
2018_CONIS_5,Acanthuridae,Acanthurus,grammoptilus,11
2018_CONIS_6,Acanthuridae,Acanthurus,grammoptilus,13
2018_EHR2_1,Acanthuridae,Acanthurus,grammoptilus,1
2018_EHR2_5,Acanthuridae,Acanthurus,grammoptilus,1
2018_FENW1_1,Acanthuridae,Acanthurus,grammoptilus,3
2018_FENW1_2,Acanthuridae,Acanthurus,grammoptilus,1
2018_FENW1_4,Acanthuridae,Acanthurus,grammoptilus,4
2018_FENW1_6,Acanthuridae,Acanthurus,grammoptilus,5
2018_GIBPT1_1,Acanthuridae,Acanthurus,grammoptilus,18
2018_GIBPT1_2,Acanthuridae,Acanthurus,grammoptilus,11
2018_GIBPT1_4,Acanthuridae,Acanthurus,grammoptilus,42
2018_GIBPT1_5,Acanthuridae,Acanthurus,grammoptilus,7
2018_GIBPT1_6,Acanthuridae,Acanthurus,grammoptilus,8
2018_GIBS1_2,Acanthuridae,Acanthurus,grammoptilus,1
2018_GIBS1_3,Acanthuridae,Acanthurus,grammoptilus,2
2018_GIBS1_3,Acanthuridae,Acanthurus,grammoptilus,3
2018_GIBS1_4,Acanthuridae,Acanthurus,grammoptilus,3
2018_GIBS1_5,Acanthuridae,Acanthurus,grammoptilus,1
2018_HATP1_1,Acanthuridae,Acanthurus,grammoptilus,9
2018_HATP1_2,Acanthuridae,Acanthurus,grammoptilus,15
2018_HATP1_3,Acanthuridae,Acanthurus,grammoptilus,2
2018_HATP1_4,Acanthuridae,Acanthurus,grammoptilus,5
2018_HATP1_5,Acanthuridae,Acanthurus,grammoptilus,5
2018_LAF1_1,Acanthuridae,Acanthurus,grammoptilus,7
2018_LAF1_4,Acanthuridae,Acanthurus,grammoptilus,1
2018_LAF1_6,Acanthuridae,Acanthurus,grammoptilus,1
2018_LAF2_1,Acanthuridae,Acanthurus,grammoptilus,2
2018_LAF2_2,Acanthuridae,Acanthurus,grammoptilus,3
2018_LAF2_3,Acanthuridae,Acanthurus,grammoptilus,6
2018_LAF2_4,Acanthuridae,Acanthurus,grammoptilus,2
2018_LAF2_5,Acanthuridae,Acanthurus,grammoptilus,15
2018_LAF2_6,Acanthuridae,Acanthurus,grammoptilus,1
2018_LAPW1_2,Acanthuridae,Acanthurus,grammoptilus,2
2018_LAPW1_3,Acanthuridae,Acanthurus,grammoptilus,1
2018_LAPW1_4,Acanthuridae,Acanthurus,grammoptilus,10
2018_LAPW1_6,Acanthuridae,Acanthurus,grammoptilus,3
2018_LGSE2_1,Acanthuridae,Acanthurus,grammoptilus,3
2018_LGSE2_3,Acanthuridae,Acanthurus,grammoptilus,2
2018_LGSE2_4,Acanthuridae,Acanthurus,grammoptilus,4
2018_LGSE2_5,Acanthuridae,Acanthurus,grammoptilus,4
2018_LGSE3_1,Acanthuridae,Acanthurus,grammoptilus,3
2018_LGSE3_2,Acanthuridae,Acanthurus,grammoptilus,4
2018_LGSE3_3,Acanthuridae,Acanthurus,grammoptilus,1
2018_LGSE3_5,Acanthuridae,Acanthurus,grammoptilus,2
2018_NBRO_2,Acanthuridae,Acanthurus,grammoptilus,2
2018_NBRO_3,Acanthuridae,Acanthurus,grammoptilus,7
2018_NBRO_5,Acanthuridae,Acanthurus,grammoptilus,1
2018_NBRO_6,Acanthuridae,Acanthurus,grammoptilus,1
2018_NMAR_1,Acanthuridae,Acanthurus,grammoptilus,14
2018_NMAR_2,Acanthuridae,Acanthurus,grammoptilus,1
2018_NMAR_3,Acanthuridae,Acanthurus,grammoptilus,3
2018_NMAR_5,Acanthuridae,Acanthurus,grammoptilus,44
2018_NMAR_6,Acanthuridae,Acanthurus,grammoptilus,1
2018_NROB_1,Acanthuridae,Acanthurus,grammoptilus,2
2018_NROB_2,Acanthuridae,Acanthurus,grammoptilus,1
2018_NROB_3,Acanthuridae,Acanthurus,grammoptilus,7
2018_NROB_4,Acanthuridae,Acanthurus,grammoptilus,2
2018_NROB_5,Acanthuridae,Acanthurus,grammoptilus,1
2018_NROB_6,Acanthuridae,Acanthurus,grammoptilus,1
2018_PASC1_1,Acanthuridae,Acanthurus,grammoptilus,4
2018_PASC1_2,Acanthuridae,Acanthurus,grammoptilus,29
2018_PASC1_3,Acanthuridae,Acanthurus,grammoptilus,14
2018_PASC1_5,Acanthuridae,Acanthurus,grammoptilus,9
2018_PASC1_6,Acanthuridae,Acanthurus,grammoptilus,1
2018_PASC2_2,Acanthuridae,Acanthurus,grammoptilus,6
2018_PASC2_3,Acanthuridae,Acanthurus,grammoptilus,5
2018_PASC2_4,Acanthuridae,Acanthurus,grammoptilus,150
2018_PASC2_5,Acanthuridae,Acanthurus,grammoptilus,8
2018_PASC2_6,Acanthuridae,Acanthurus,grammoptilus,5
2018_RANSE_1,Acanthuridae,Acanthurus,grammoptilus,10
2018_RANSE_2,Acanthuridae,Acanthurus,grammoptilus,5
2018_RANSE_3,Acanthuridae,Acanthurus,grammoptilus,2
2018_RANSE_4,Acanthuridae,Acanthurus,grammoptilus,1
2018_RANSE_5,Acanthuridae,Acanthurus,grammoptilus,1
2018_RANSE_6,Acanthuridae,Acanthurus,grammoptilus,8
2018_SBRO_1,Acanthuridae,Acanthurus,grammoptilus,1
2018_SBRO_2,Acanthuridae,Acanthurus,grammoptilus,3
2018_SBRO_3,Acanthuridae,Acanthurus,grammoptilus,4
2018_SBRO_4,Acanthuridae,Acanthurus,grammoptilus,2
2018_SMAR_1,Acanthuridae,Acanthurus,grammoptilus,3
2018_SMAR_2,Acanthuridae,Acanthurus,grammoptilus,6
2018_SMAR_3,Acanthuridae,Acanthurus,grammoptilus,6
2018_SMAR_4,Acanthuridae,Acanthurus,grammoptilus,2
2018_SMAR_5,Acanthuridae,Acanthurus,grammoptilus,1
2018_SMAR_6,Acanthuridae,Acanthurus,grammoptilus,1
2018_SROB_1,Acanthuridae,Acanthurus,grammoptilus,6
2018_SROB_2,Acanthuridae,Acanthurus,grammoptilus,3
2018_SROB_3,Acanthuridae,Acanthurus,grammoptilus,3
2018_SROB_4,Acanthuridae,Acanthurus,grammoptilus,3
