Sample,Family,Genus,Species,Count,Length,Code,Filename,Frame,Time (mins),Precision (mm),RMS (mm),Range (mm),Direction (deg),Comment,Stage,Activity,Length_Comment
RHSO01_1512,Labridae,Pictilabrus,laticlavius,1,220.981,37384020,RHOS01_1512_L.avi,19097,6.3657,2.119,2.24,1625.163,4.133,,M,Feeding,
RHSO01_1512,Labridae,Pictilabrus,laticlavius,1,213.334,37384020,RHOS01_1512_L.avi,19119,6.373,2.934,1.006,1708.237,9.882,,M,Attracted,
RHSO01_1512,Labridae,Pictilabrus,laticlavius,1,205.483,37384020,RHOS01_1512_L.avi,19302,6.434,1.744,2.236,1444.448,1.865,,M,Feeding,
RHSO01_1512,Parascylliidae,Parascyllium,ferrugineum,1,366.64,37013005,RHOS01_1512_L.avi,75071,25.0237,0.889,1.033,1331.085,16.935,,AD,Attracted,
RHSO01_1512,Labridae,Ophthalmolepis,lineolatus,1,138.228,37384040,RHOS01_1512_L.avi,18928,6.3093,0.954,1.171,1142.977,18.239,,AD,Attracted,
RHSO01_1512,Labridae,Ophthalmolepis,lineolatus,1,170.025,37384040,RHOS01_1512_L.avi,18968,6.3227,1.49,2.307,1514.475,19.883,,AD,Attracted,
RHSO01_1512,Labridae,Notolabrus,parilus,1,235.444,37384022,RHOS01_1512_L.avi,45460,15.1533,1.463,0.635,1772.877,11.854,,F,Attracted,
RHSO01_1512,Labridae,Notolabrus,parilus,1,379.822,37384022,RHOS01_1512_L.avi,121811,40.6037,1.311,0.922,1713.192,15.905,,M,Attracted,
RHSO01_1512,Labridae,Notolabrus,tetricus,1,248.332,37384003,RHOS01_1512_L.avi,62519,20.8397,3.559,4.575,2182.012,17.594,,F,Attracted,
RHSO01_1512,Labridae,Notolabrus,tetricus,1,227.31,37384003,RHOS01_1512_L.avi,62619,20.873,1.984,0.855,1595.267,13.492,,F,Attracted,
RHSO01_1512,Labridae,Notolabrus,tetricus,1,227.991,37384003,RHOS01_1512_L.avi,62675,20.8917,2.234,1.577,1621.726,3.532,,F,Attracted,
RHSO01_1512,Labridae,Notolabrus,tetricus,1,249.098,37384003,RHOS01_1512_L.avi,62698,20.8993,1.197,1.466,1673.222,3.204,,F,Attracted,
RHSO01_1512,Labridae,Notolabrus,tetricus,1,197.711,37384003,RHOS01_1512_L.avi,62698,20.8993,0.769,0.516,975.54,15.626,,F,Attracted,
RHSO01_1512,Labridae,Notolabrus,tetricus,1,402.759,37384003,RHOS01_1512_L.avi,79872,26.624,1.36,4.162,1858.691,12.576,,M,Attracted,
RHSO01_1512,Monacanthidae,Meuschenia,galii,1,191.961,37465040,RHOS01_1512_L.avi,139128,46.376,1.033,0.905,1760.743,3.179,,AD,Attracted,
RHSO01_1512,Monacanthidae,Meuschenia,galii,1,190.136,37465040,RHOS01_1512_L.avi,139196,46.3987,0.679,2.439,1251.611,1.303,,AD,Attracted,
RHSO01_1512,Monacanthidae,Meuschenia,hippocrepis,1,212.946,37465004,RHOS01_1512_L.avi,80060,26.6867,1.06,1.832,1395.694,17.034,,J,Attracted,
RHSO01_1512,Odacidae,Heteroscarus,acroptilus,1,161.833,37385010,RHOS01_1512_L.avi,145963,48.6543,1.101,0.36,1761.246,9.548,,M,Attracted,
RHSO01_1512,Dasyatidae,Dasyatis,brevicaudata,1,840.746,37035001,RHOS01_1512_L.avi,103695,34.565,1.093,0.41,1411.206,4.867,,AD,Feeding,
RHSO01_1512,Ostraciidae,Aracana,sp,1,165.219,37466903,RHOS01_1512_L.avi,94418,31.4727,4.957,6.663,2596.472,13.023,,AD,Passing,
RHSO02_1512,Labridae,Pictilabrus,laticlavius,1,167.99,37384020,RHOS02_1512_L.avi,27397,9.1323,3.422,6.633,2388.169,7.09,Very strong current,F,Attracted,
RHSO02_1512,Labridae,Pictilabrus,laticlavius,1,174.75,37384020,RHOS02_1512_L.avi,27427,9.1423,4.705,11.896,3437.929,16.228,Very strong current,F,Passing,
RHSO02_1512,Labridae,Pictilabrus,laticlavius,1,204.454,37384020,RHOS02_1512_L.avi,32968,10.9893,1.367,1.353,1773.283,18.148,Very strong current,M,Attracted,
RHSO02_1512,Labridae,Ophthalmolepis,lineolatus,1,124.31,37384040,RHOS02_1512_L.avi,121964,40.6547,0.72,3.994,1197.414,5.935,Very strong current,AD,Attracted,
RHSO02_1512,Labridae,Ophthalmolepis,lineolatus,1,146.1,37384040,RHOS02_1512_L.avi,121964,40.6547,1.014,2.383,1661.491,5.185,Very strong current,AD,Attracted,
RHSO02_1512,Labridae,Notolabrus,parilus,1,307.708,37384022,RHOS02_1512_L.avi,169047,56.349,8.336,4.871,2868.612,13.418,Very strong current,F,Attracted,
RHSO02_1512,Labridae,Notolabrus,parilus,1,302.584,37384022,RHOS02_1512_L.avi,169445,56.4817,1.807,1.781,2422.735,8.454,Very strong current,F,Attracted,
RHSO02_1512,Labridae,Notolabrus,tetricus,1,204.836,37384003,RHOS02_1512_L.avi,61763,20.5877,4.577,2.162,2219.576,9.906,Very strong current,F,Attracted,
RHSO02_1512,Labridae,Notolabrus,tetricus,1,220.572,37384003,RHOS02_1512_L.avi,61856,20.6187,1.612,1.049,1595.529,18.068,Very strong current,F,Attracted,
RHSO02_1512,Labridae,Notolabrus,tetricus,1,211.933,37384003,RHOS02_1512_L.avi,61892,20.6307,6.169,15.07,2679.736,7.993,Very strong current,F,Attracted,
RHSO02_1512,Labridae,Notolabrus,tetricus,1,134.263,37384003,RHOS02_1512_L.avi,61896,20.632,7.296,6.459,2664.268,19.919,Very strong current,F,Attracted,
RHSO02_1512,Monacanthidae,Meuschenia,galii,1,254.204,37465040,RHOS02_1512_L.avi,99463,33.1543,2.884,1.264,2458.034,9.425,Very strong current,AD,Attracted,
RHSO02_1512,Monacanthidae,Meuschenia,hippocrepis,1,184.503,37465004,RHOS02_1512_L.avi,52866,17.622,2.469,1.679,1975.712,19.801,Very strong current,J,Attracted,
RHSO02_1512,Labridae,Austrolabrus,maculatus,1,111.407,37384025,RHOS02_1512_L.avi,12805,4.2683,4.364,4.472,2461.978,12.527,Very strong current,AD,Attracted,
RHSO03_1512,Labridae,Pictilabrus,laticlavius,1,166.931,37384020,RHOS03_1512_L.avi,28211,9.4037,2.629,0.383,2356.947,19.105,,M,Passing,
RHSO03_1512,Labridae,Pictilabrus,laticlavius,1,197.173,37384020,RHOS03_1512_L.avi,28239,9.413,1.4,0.279,1996.372,7.449,,M,Attracted,
RHSO03_1512,Labridae,Pictilabrus,laticlavius,1,185.134,37384020,RHOS03_1512_L.avi,28242,9.414,5.105,0.817,2251.463,16.157,,M,Attracted,
RHSO03_1512,Labridae,Pictilabrus,laticlavius,1,147.611,37384020,RHOS03_1512_L.avi,28242,9.414,1.789,0.275,1654.521,20.361,,F,Attracted,
RHSO03_1512,Labridae,Ophthalmolepis,lineolatus,1,149.411,37384040,RHOS03_1512_L.avi,51320,17.1067,1.768,2.205,1851.386,14.276,,AD,Attracted,
RHSO03_1512,Labridae,Ophthalmolepis,lineolatus,1,137.691,37384040,RHOS03_1512_L.avi,51404,17.1347,1.373,2.092,1637.708,21.882,,AD,Attracted,
RHSO03_1512,Labridae,Notolabrus,parilus,1,248.639,37384022,RHOS03_1512_L.avi,75728,25.2427,3.017,1.465,2210.288,11.787,,F,Attracted,
RHSO03_1512,Labridae,Notolabrus,parilus,1,286.577,37384022,RHOS03_1512_L.avi,75728,25.2427,0.987,1.297,1725.28,3.283,,F,Attracted,
RHSO03_1512,Labridae,Notolabrus,parilus,1,423.98,37384022,RHOS03_1512_L.avi,107923,35.9743,1.587,6.485,2342.522,8.926,,M,Attracted,
RHSO03_1512,Labridae,Notolabrus,tetricus,1,233.893,37384003,RHOS03_1512_L.avi,87003,29.001,1.991,2.612,2182.172,17.807,,F,Attracted,
RHSO03_1512,Labridae,Notolabrus,tetricus,1,219.663,37384003,RHOS03_1512_L.avi,87045,29.015,0.829,0.32,1482.062,4.204,,F,Attracted,
RHSO03_1512,Labridae,Notolabrus,tetricus,1,274.943,37384003,RHOS03_1512_L.avi,87237,29.079,9.025,0.556,3609.297,12.919,,F,Passing,
RHSO03_1512,Labridae,Notolabrus,tetricus,1,386.414,37384003,RHOS03_1512_L.avi,103542,34.514,1.135,1.75,1935.655,3.99,,M,Attracted,
RHSO03_1512,Monacanthidae,Meuschenia,galii,1,201.478,37465040,RHOS03_1512_L.avi,43712,14.5707,3.1,0.937,2272.619,10.911,,AD,Passing,
RHSO03_1512,Odacidae,Heteroscarus,acroptilus,1,97.877,37385010,RHOS03_1512_L.avi,58854,19.618,2.796,0.671,2959.745,12.833,,AD,Passing,
RHSO03_1512,Odacidae,Heteroscarus,acroptilus,1,147.574,37385010,RHOS03_1512_L.avi,58870,19.6233,9.527,1.32,2943.444,13.758,,AD,Passing,
RHSO03_1512,Monacanthidae,Acanthaluteres,brownii,1,344.595,37465001,RHOS03_1512_L.avi,111027,37.009,2.629,5.638,2781.032,15.162,,AD,Passing,
RHSO04_1512,Mullidae,Upeneichthys,vlamingii,1,185.852,37355029,RHOS04_1512_L.avi,128243,42.7477,4.401,0.397,2432.245,19.547,,AD,Passing,
RHSO04_1512,Labridae,Pictilabrus,laticlavius,1,189.417,37384020,RHOS04_1512_L.avi,13199,4.3997,2.446,0.354,1928.77,3.008,,M,Attracted,
RHSO04_1512,Labridae,Notolabrus,parilus,1,386.302,37384022,RHOS04_1512_L.avi,24582,8.194,2.112,0.379,1853.714,2.162,,M,Attracted,
RHSO04_1512,Labridae,Notolabrus,parilus,1,354.423,37384022,RHOS04_1512_L.avi,35485,11.8283,3.768,1.585,2586.779,6.915,,F,Passing,
RHSO04_1512,Labridae,Notolabrus,tetricus,1,219.119,37384003,RHOS04_1512_L.avi,93627,31.209,3.862,0.538,3025.253,5.73,,F,Passing,
RHSO04_1512,Labridae,Notolabrus,tetricus,1,247.955,37384003,RHOS04_1512_L.avi,93986,31.3287,1.762,0.808,1808.195,7.782,,F,Attracted,
RHSO04_1512,Labridae,Austrolabrus,maculatus,1,132.312,37384025,RHOS04_1512_L.avi,14719,4.9063,1.105,0.775,1886.79,9.279,,AD,Attracted,
BSCI02_1605,Apogonidae,Siphamia,cephalotes,1,37.85,37327032,BSCI02_1605_L.avi,16759,5.5863,0.983,2.432,1196.789,3.667,,AD,Passing,
BSCO02_1605,Apogonidae,Siphamia,cephalotes,1,35.674,37327032,BSCO02_1605_L.avi,15315,5.105,0.722,2.922,1143.928,14.99,,AD,Passing,
BSCO02_1605,Apogonidae,Siphamia,cephalotes,1,33.196,37327032,BSCO02_1605_L.avi,15315,5.105,0.806,3.046,1312.62,3.948,,AD,Passing,
BSCO02_1605,Apogonidae,Siphamia,cephalotes,1,34.65,37327032,BSCO02_1605_L.avi,15315,5.105,2.506,4.465,1612.375,4.129,,AD,Passing,
BSCO02_1605,Apogonidae,Siphamia,cephalotes,1,32.547,37327032,BSCO02_1605_L.avi,15315,5.105,1.949,6.057,1609.635,5.408,,AD,Passing,
BSCO02_1605,Apogonidae,Siphamia,cephalotes,1,35.833,37327032,BSCO02_1605_L.avi,15315,5.105,2.945,2.791,1866.815,6.251,,AD,Passing,
BSEI01_1605,Apogonidae,Siphamia,cephalotes,1,38.03,37327032,BSEI01_1605_L.avi,31487,10.4957,1.104,2.272,1047.243,15.599,,AD,Passing,
BSEI02_1605,Apogonidae,Siphamia,cephalotes,1,28.031,37327032,BSEI02_1605_L.avi,32060,10.6867,0.574,4.717,969.747,18.028,,AD,Passing,
BSWO03_1605,Apogonidae,Vincentia,conspersa,1,67.292,37327033,BSWO03_1605_L.avi,56637,18.879,1.762,2.808,1634.561,14.094,,AD,Passing,
WCNO01_1605,Apogonidae,Vincentia,conspersa,1,79.968,37327033,WCNO01_1605_L.avi,124588,41.5293,2.024,0.525,1749.64,10.466,,AD,Passing,
BSCI02_1605,Arripidae,Arripis,georgianus,1,130.982,37344001,BSCI02_1605_L.avi,161496,53.832,0.707,1.417,1161.596,7.849,,AD,Passing,
BSCO04_1605,Arripidae,Arripis,georgianus,1,130.987,37344001,BSCO04_1605_L.avi,99298,33.0993,3.143,1.98,2043.326,19.319,,AD,Passing,
BSEI02_1605,Arripidae,Arripis,georgianus,1,193.843,37344001,BSEI02_1605_L.avi,129609,43.203,0.861,9.03,1316.905,12.941,,AD,Passing,
BSWI04_1605,Arripidae,Arripis,truttaceus,1,312.322,37344004,BSWI04_1605_L.avi,60264,20.088,1.05,4.185,1812.806,5.039,,AD,Passing,NEEDS ID checked
BSWI04_1605,Dinolestidae,Dinolestes,lewini,1,368.377,37327002,BSWI04_1605_L.avi,159869,53.2897,2.948,2.885,2121.232,11.699,,AD,Passing,
BSCI01_1605,Gempylidae,Thyrsites,atun,1,390.866,37439001,BSCI01_1605_L.avi,63535,21.1783,2.412,4.754,2171.798,14.224,,AD,Passing,
BSCO01_1605,Gempylidae,Thyrsites,atun,1,378.041,37439001,BSCO01_1605_L.avi,135508,45.1693,6.712,5.274,3195.837,8.36,,AD,Passing,
BSEI01_1605,Gerreidae,Parequula,melbournensis,1,103.481,37349001,BSEI01_1605_L.avi,37799,12.5997,1.024,0.34,1147.313,17.225,,AD,Passing,
BSWI04_1605,Hemiramphidae,Hyporhamphus,melanochir,1,199.504,37234001,BSWI03_1605_L.avi,69260,23.0867,1.548,2.006,1750.164,11.492,,AD,Passing,
BSWI04_1605,Hemiramphidae,Hyporhamphus,melanochir,1,244.093,37234001,BSWI03_1605_L.avi,69317,23.1057,1.266,0.846,1453.543,13.156,,AD,Passing,
BSWI04_1605,Hemiramphidae,Hyporhamphus,melanochir,1,215.888,37234001,BSWI03_1605_L.avi,69528,23.176,2.122,1.182,1502.739,15.259,,AD,Passing,
WCCO01_1605,Hemiramphidae,Hyporhamphus,melanochir,1,263.335,37234001,WCCO01_1605_L.avi,17649,5.883,18.974,8.468,3897.994,14.904,,AD,Passing,
WCCO04_1605,Loliginidae,Sepioteuthis,australis,1,275.387,23617005,WCCO04_1605_L.avi,84826,28.2753,6.912,2.084,2291.861,4.169,,AD,Attracted,
WCNO03_1605,Loliginidae,Sepioteuthis,australis,1,132.758,23617005,WCNO03_1605_L.avi,126690,42.23,3.699,4.525,3328.159,11.488,,AD,Passing,
WCSO01_1605,Loliginidae,Sepioteuthis,australis,1,150.988,23617005,WCSO01_1605_L.avi,25553,8.5177,11.564,2.127,3290.876,14.291,,AD,Passing,
WCSO03_1605,Loliginidae,Sepioteuthis,australis,1,206.152,23617005,WCSO03_1605_L.avi,120287,40.0957,2.266,1.351,1718.267,9.637,,AD,Attracted,
BSEO01_1605,Monacanthidae,Acanthaluteres,brownii,1,244.765,37465001,BSEO01_1605_L.avi,32809,10.9363,7.773,2.395,2857.229,22.838,,AD,Passing,
BSEO01_1605,Monacanthidae,Acanthaluteres,brownii,1,167.521,37465001,BSEO01_1605_L.avi,32809,10.9363,0.861,15.266,1406.762,14.581,,AD,Passing,
BSEO01_1605,Monacanthidae,Acanthaluteres,brownii,1,145.722,37465001,BSEO01_1605_L.avi,32809,10.9363,1.574,0.978,1739.826,14.982,,AD,Passing,
BSEO01_1605,Monacanthidae,Acanthaluteres,brownii,1,186.22,37465001,BSEO01_1605_L.avi,32855,10.9517,1.497,8.856,1155.285,15.411,,AD,Passing,
BSEO01_1605,Monacanthidae,Acanthaluteres,brownii,1,209.011,37465001,BSEO01_1605_L.avi,32965,10.9883,1.057,4.071,1060.435,11.89,,AD,Passing,
BSEO01_1605,Monacanthidae,Acanthaluteres,brownii,1,225.121,37465001,BSEO01_1605_L.avi,33043,11.0143,1.2,7.892,1161.865,15.887,,AD,Passing,
BSEO01_1605,Monacanthidae,Acanthaluteres,brownii,1,167.231,37465001,BSEO01_1605_L.avi,33080,11.0267,0.797,3.716,1178.955,12.111,,AD,Passing,
BSEO01_1605,Monacanthidae,Acanthaluteres,brownii,1,178.277,37465001,BSEO01_1605_L.avi,33223,11.0743,1.208,2.949,1317.861,13.75,,AD,Passing,
BSEO03_1605,Monacanthidae,Meuschenia,freycineti,1,88.041,37465036,BSEO03_1605_L.avi,132397,44.1323,0.985,0.697,1195.422,5.894,,AD,Passing,
BSEO04_1605,Monacanthidae,Meuschenia,freycineti,1,87.758,37465036,BSEO04_1605_L.avi,161827,53.9423,1.814,1.64,1645.908,20.65,,AD,Passing,
BSEO04_1605,Monacanthidae,Meuschenia,freycineti,1,49.537,37465036,BSEO04_1605_L.avi,162978,54.326,1.824,0.952,1425.243,21.112,,AD,Passing,
BSWI04_1605,Monacanthidae,Meuschenia,freycineti,1,179.382,37465036,BSWI03_1605_L.avi,166327,55.4423,1.244,0.234,1345.702,9.491,,AD,Passing,
WCNO01_1605,Monacanthidae,Meuschenia,freycineti,1,124.412,37465036,WCNO01_1605_L.avi,143187,47.729,1.51,0.664,2015.437,8.109,,J,Attracted,
BSCO02_1605,Monacanthidae,Scobinichthys,granulatus,1,43.436,37465007,BSCO02_1605_L.avi,68933,22.9777,0.944,5.13,1178.07,13.607,,AD,Passing,
BSEO01_1605,Monacanthidae,Scobinichthys,granulatus,1,35.806,37465007,BSEO01_1605_L.avi,178145,59.3817,0.414,1.026,777.173,5.533,,AD,Passing,
BSCO02_1605,Monacanthidae,Eubalichthys,gunnii,1,60.574,37465034,BSCO02_1605_L.avi,150684,50.228,0.727,1.104,1359.051,7.536,,AD,Passing,
BSEO02_1605,Monacanthidae,Eubalichthys,gunnii,1,53.365,37465034,BSEO02_1605_L.avi,123775,41.2583,1.453,1.635,1334.727,9.165,,J,Feeding,
BSEO02_1605,Monacanthidae,Brachaluteres,jacksonianus,1,23.944,37465025,BSEO02_1605_L.avi,28695,9.565,0.788,1.884,1325.387,11.878,,AD,Attracted,
WCSO01_1605,Monacanthidae,Brachaluteres,jacksonianus,1,34.219,37465025,WCSO01_1605_L.avi,101847,33.949,1.773,0.612,1578.853,12.237,,AD,Passing,
BSCI01_1605,Monacanthidae,Acanthaluteres,spilomelanurus,1,128.606,37465043,BSCI01_1605_L.avi,109194,36.398,1.843,2.593,1908.821,18.108,,AD,Passing,
BSCI01_1605,Monacanthidae,Acanthaluteres,spilomelanurus,1,111.482,37465043,BSCI01_1605_L.avi,109194,36.398,1.664,1.74,1847.718,3.729,,AD,Passing,
BSCI01_1605,Monacanthidae,Acanthaluteres,spilomelanurus,1,118.072,37465043,BSCI01_1605_L.avi,109204,36.4013,4.397,4.756,1953.474,12.152,,AD,Passing,
BSCI01_1605,Monacanthidae,Acanthaluteres,spilomelanurus,1,83.591,37465043,BSCI01_1605_L.avi,109260,36.42,0.901,1.749,1669.875,4.373,,AD,Passing,
BSCI01_1605,Monacanthidae,Acanthaluteres,spilomelanurus,1,131.977,37465043,BSCI01_1605_L.avi,109260,36.42,2.079,4.123,1999.547,12.269,,AD,Passing,
BSEO01_1605,Monacanthidae,Acanthaluteres,spilomelanurus,1,49.513,37465043,BSEO01_1605_L.avi,93846,31.282,0.868,0.167,1226.903,12.357,,AD,Passing,
BSEO01_1605,Monacanthidae,Acanthaluteres,spilomelanurus,1,44.509,37465043,BSEO01_1605_L.avi,93940,31.3133,0.824,1.272,1209.36,14.71,,AD,Passing,
BSEO01_1605,Monacanthidae,Acanthaluteres,spilomelanurus,1,54.619,37465043,BSEO01_1605_L.avi,94050,31.35,1.12,3.094,1383.11,14.82,,AD,Passing,
BSWO03_1605,Monacanthidae,Acanthaluteres,spilomelanurus,1,88.485,37465043,BSWO03_1605_L.avi,85847,28.6157,0.629,1.813,1089.54,13.146,,AD,Passing,
BSCO01_1605,Monacanthidae,Acanthaluteres,vittiger,1,80.375,37465002,BSCO01_1605_L.avi,50172,16.724,1.582,1.892,1819.261,18.938,,AD,Passing,
BSCO01_1605,Monacanthidae,Acanthaluteres,vittiger,1,60.1,37465002,BSCO01_1605_L.avi,50400,16.8,0.898,2.514,1172.318,3.005,,AD,Passing,
BSCO04_1605,Monacanthidae,Acanthaluteres,vittiger,1,49.673,37465002,BSCO04_1605_L.avi,80315,26.7717,0.653,1.181,1267.25,6.282,,AD,Passing,
BSCO04_1605,Monacanthidae,Acanthaluteres,vittiger,1,78.101,37465002,BSCO04_1605_L.avi,80315,26.7717,0.815,0.285,1354.385,10.769,,AD,Passing,
BSCO04_1605,Monacanthidae,Acanthaluteres,vittiger,1,83.77,37465002,BSCO04_1605_L.avi,80315,26.7717,1.355,1.778,1294.998,14.502,,AD,Passing,
BSCO02_1605,Mullidae,Upeneichthys,vlamingii,1,215.693,37355029,BSCO02_1605_L.avi,101586,33.862,11.352,3.692,3063.288,22.055,,AD,Passing,
BSWO03_1605,Odacidae,Siphonognathus,attenuatus,1,99.336,37385004,BSWO03_1605_L.avi,77594,25.8647,0.716,1.461,1114.464,16.257,,AD,Passing,
BSCI01_1605,Odacidae,Neoodax,balteatus,1,112.963,37385005,BSCI01_1605_L.avi,48248,16.0827,1.021,2.943,1186.344,21.783,,AD,Passing,
BSCI01_1605,Odacidae,Neoodax,balteatus,1,119.466,37385005,BSCI01_1605_L.avi,48248,16.0827,0.621,0.257,1163.419,4.985,,AD,Passing,
BSCI01_1605,Odacidae,Neoodax,balteatus,1,114.905,37385005,BSCI01_1605_L.avi,48573,16.191,1.136,2.716,1604.935,7.18,,AD,Passing,
BSCI01_1605,Odacidae,Neoodax,balteatus,1,98.823,37385005,BSCI01_1605_L.avi,48818,16.2727,1.631,1.269,1499.293,7.689,,AD,Passing,
BSCI02_1605,Odacidae,Neoodax,balteatus,1,126.352,37385005,BSCI02_1605_L.avi,99927,33.309,1.873,2.947,1280.413,14.772,,AD,Passing,
BSCI02_1605,Odacidae,Neoodax,balteatus,1,76.842,37385005,BSCI02_1605_L.avi,99927,33.309,1.314,2.381,1516.259,10.833,,AD,Passing,
BSCI02_1605,Odacidae,Neoodax,balteatus,1,69.36,37385005,BSCI02_1605_L.avi,99965,33.3217,1.802,0.159,1270.829,10.202,,AD,Passing,
BSCI02_1605,Odacidae,Neoodax,balteatus,1,83.848,37385005,BSCI02_1605_L.avi,99965,33.3217,0.808,3.388,1395.64,11.623,,AD,Passing,
BSCI04_1605,Odacidae,Neoodax,balteatus,1,105.012,37385005,BSCI04_1605_L.avi,80860,26.9533,0.989,9.237,1716.175,10.292,,AD,Passing,MEASURE
BSCI04_1605,Odacidae,Neoodax,balteatus,1,93.623,37385005,BSCI04_1605_L.avi,138188,46.0627,0.811,11.877,1017.319,11.071,,AD,Passing,MEASURE
BSCI04_1605,Odacidae,Neoodax,balteatus,1,96.796,37385005,BSCI04_1605_L.avi,188009,62.6697,0.865,12.112,1406.154,4.055,,AD,Passing,
BSCI04_1605,Odacidae,Neoodax,balteatus,1,126.732,37385005,BSCI04_1605_L.avi,188009,62.6697,1.636,18.885,1132.363,11.051,,AD,Passing,
BSCO01_1605,Odacidae,Neoodax,balteatus,1,123.029,37385005,BSCO01_1605_L.avi,57441,19.147,1.803,3.238,1453.517,5.149,,AD,Passing,
BSCO01_1605,Odacidae,Neoodax,balteatus,1,111.014,37385005,BSCO01_1605_L.avi,57917,19.3057,1.172,1.219,1519.519,18.835,,AD,Passing,
BSCO01_1605,Odacidae,Neoodax,balteatus,1,67.242,37385005,BSCO01_1605_L.avi,58037,19.3457,0.837,1.454,1561.57,10.541,,AD,Passing,
BSCO01_1605,Odacidae,Neoodax,balteatus,1,53.206,37385005,BSCO01_1605_L.avi,58037,19.3457,1.734,1.103,1680.574,11.281,,AD,Passing,
BSCO01_1605,Odacidae,Neoodax,balteatus,1,73.29,37385005,BSCO01_1605_L.avi,58280,19.4267,2.302,1.643,1350.508,4.649,,AD,Passing,
BSCO02_1605,Odacidae,Neoodax,balteatus,1,110.834,37385005,BSCO02_1605_L.avi,41179,13.7263,1.435,1.049,1663.025,23.284,,AD,Passing,
BSCO02_1605,Odacidae,Neoodax,balteatus,1,63.665,37385005,BSCO02_1605_L.avi,41191,13.7303,1.693,2.244,1380.954,16.063,,AD,Passing,
BSCO02_1605,Odacidae,Neoodax,balteatus,1,82.463,37385005,BSCO02_1605_L.avi,41193,13.731,1.282,1.405,1303.738,13.208,,AD,Passing,
BSCO02_1605,Odacidae,Neoodax,balteatus,1,117.708,37385005,BSCO02_1605_L.avi,41216,13.7387,1.601,6.234,1911.462,19.125,,AD,Passing,
BSCO02_1605,Odacidae,Neoodax,balteatus,1,105.846,37385005,BSCO02_1605_L.avi,41224,13.7413,3.376,2.6,1717.788,23.286,,AD,Passing,
BSCO03_1605,Odacidae,Neoodax,balteatus,1,96.786,37385005,BSCO03_1605_L.avi,130439,43.4797,0.838,3.705,1402.757,14.843,,AD,Passing,
BSCO03_1605,Odacidae,Neoodax,balteatus,1,96.711,37385005,BSCO03_1605_L.avi,130439,43.4797,0.861,3.369,1376.972,15.162,,AD,Passing,
BSCO03_1605,Odacidae,Neoodax,balteatus,1,80.123,37385005,BSCO03_1605_L.avi,130464,43.488,1.227,1.715,1490.809,10.389,,AD,Passing,
BSCO03_1605,Odacidae,Neoodax,balteatus,1,97.134,37385005,BSCO03_1605_L.avi,130464,43.488,2.432,2.447,1442.928,11,,AD,Passing,
BSCO04_1605,Odacidae,Neoodax,balteatus,1,121.923,37385005,BSCO04_1605_L.avi,108933,36.311,1.937,1.476,1695.939,15.798,,AD,Passing,
BSCO04_1605,Odacidae,Neoodax,balteatus,1,88.199,37385005,BSCO04_1605_L.avi,108933,36.311,2.346,1.483,2020.192,14.486,,AD,Passing,
BSEI01_1605,Odacidae,Neoodax,balteatus,1,94.842,37385005,BSEI01_1605_L.avi,161091,53.697,0.682,0.676,1273.863,9.449,,AD,Passing,
BSEI01_1605,Odacidae,Neoodax,balteatus,1,92.183,37385005,BSEI01_1605_L.avi,161091,53.697,0.577,1.131,1116.031,14.326,,AD,Passing,
BSEI01_1605,Odacidae,Neoodax,balteatus,1,73.431,37385005,BSEI01_1605_L.avi,161319,53.773,0.759,0.682,1403.86,11.559,,AD,Passing,
BSEI01_1605,Odacidae,Neoodax,balteatus,1,86.07,37385005,BSEI01_1605_L.avi,161434,53.8113,2.039,1.033,1458.393,6.299,,AD,Passing,
BSEI02_1605,Odacidae,Neoodax,balteatus,1,66.722,37385005,BSEI02_1605_L.avi,178423,59.4743,0.862,1.338,1444.932,11.619,,AD,Passing,
BSEI04_1605,Odacidae,Neoodax,balteatus,1,83.987,37385005,BSEI04_1605_L.avi,191274,63.758,1.711,3.888,1416.266,14.052,Visibility is terrible!,AD,Passing,
BSEO02_1605,Odacidae,Neoodax,balteatus,1,51.484,37385005,BSEO02_1605_L.avi,154225,51.4083,0.894,0.755,1226.555,10.63,,AD,Passing,
BSEO02_1605,Odacidae,Neoodax,balteatus,1,37.697,37385005,BSEO02_1605_L.avi,154318,51.4393,0.765,0.767,1143.207,13.922,,AD,Passing,
BSEO02_1605,Odacidae,Neoodax,balteatus,1,49.517,37385005,BSEO02_1605_L.avi,154813,51.6043,1.408,2.162,1266.873,10.859,,AD,Passing,
BSEO02_1605,Odacidae,Neoodax,balteatus,1,54.952,37385005,BSEO02_1605_L.avi,155062,51.6873,0.923,1.05,1272.542,14.665,,AD,Passing,
BSEO04_1605,Odacidae,Neoodax,balteatus,1,46.534,37385005,BSEO04_1605_L.avi,114361,38.1203,0.629,0.659,1247.577,11.654,,AD,Passing,
BSEO04_1605,Odacidae,Neoodax,balteatus,1,61.847,37385005,BSEO04_1605_L.avi,114509,38.1697,0.753,1.365,1354.178,11.681,,AD,Passing,
BSEO04_1605,Odacidae,Neoodax,balteatus,1,57.173,37385005,BSEO04_1605_L.avi,114637,38.2123,0.664,1.851,1262.303,9.918,,AD,Passing,
BSEO04_1605,Odacidae,Neoodax,balteatus,1,83.017,37385005,BSEO04_1605_L.avi,114744,38.248,1.179,0.657,1554.136,19.824,,AD,Passing,
